obs_id,x1,x2,x3,x4,x5,true_mean,y
NB0113,0.286223545321,0.960465647804,0.0325360991135,0.311952718071,0.0192629592155,15.1884718202,15.1203740106
NB0114,0.594535123925,0.713103400771,0.797911292718,0.716675712986,0.910937547568,23.2125249998,23.6456567658
NB0115,0.149827018322,0.271106501037,0.337252787782,0.730829653248,0.355749055887,10.8894004369,9.59740480638
NB0116,0.691818575199,0.925132536001,0.732898409332,0.352784679625,0.214469471126,14.7329787022,13.1636411457
NB0117,0.308094734887,0.0118670754474,0.099590452152,0.187668616067,0.84260017007,9.41110299659,9.27680565319
NB0118,0.402654330165,0.721784542652,0.556060321137,0.0744457945182,0.000922788395789,8.72558608777,8.39283616796
NB0119,0.907659078386,0.180126315719,0.0356483822306,0.383438591359,0.369324724414,14.9068728454,14.8098005067
NB0120,0.476632764075,0.270395216778,0.105024237624,0.596742870701,0.62156433221,16.134507313,17.1897539554
NB0121,0.903700065737,0.848463927342,0.386380201498,0.760846476835,0.893769597174,19.0247009197,21.3095580602
NB0122,0.241063354528,0.403465610637,0.0232731035054,0.413055559949,0.978012851308,16.5742035765,16.6819208776
NB0123,0.11322172643,0.499316644159,0.172924811005,0.865016050896,0.762666963826,16.3697884936,14.5667484116
NB0124,0.335303180062,0.297548523687,0.289757285403,0.85059705598,0.063660892282,12.7915812307,12.6360143172
NB0125,0.252963323513,0.784200249984,0.188690202473,0.00751372477888,0.848224143556,12.0909808229,12.1510500565
NB0126,0.594756001975,0.0689378748347,0.598462400605,0.834817374469,0.573318749268,12.6931965283,11.0287471715
NB0127,0.662290464002,0.933352849944,0.290679901705,0.997161972464,0.780402632768,24.0689259806,23.3696743992
NB0128,0.913048930925,0.145747482829,0.468719383897,0.261973734904,0.63258265961,9.86215918194,8.81584739581
NB0129,0.0744006661131,0.556542646799,0.935108880906,0.699066471418,0.332850817428,13.7384916506,14.7423872661
NB0130,0.00345123580826,0.798367448675,0.99415760301,0.794003867921,0.686335592083,16.3421123,16.9175801794
NB0131,0.205800511561,0.833842208749,0.273214533062,0.663315351551,0.41184110602,14.8547462159,14.2549093959
NB0132,0.146645875224,0.906607195246,0.481295309153,0.880899719554,0.035674458541,13.0507345667,12.9242372548
NB0133,0.0827737446325,0.178909831963,0.103892842172,0.787342508367,0.318732033844,13.0701746575,13.1260492155
NB0134,0.5959163255,0.0220991595646,0.0249676926964,0.535672778239,0.387205200743,12.2194738182,12.8312544562
NB0135,0.52184771063,0.833589643537,0.734860907704,0.654076560763,0.0210489930771,17.5414752174,18.1340579932
NB0136,0.372962822649,0.873962926769,0.867575017496,0.652323655403,0.171943452353,18.627232151,18.1705716201
NB0137,0.990522826427,0.481280738332,0.480011868485,0.650407886624,0.208147186264,17.5260716332,17.8404081122
NB0138,0.845214724998,0.86105284027,0.00361951172262,0.923555734166,0.233874494309,22.8799641391,23.1126777939
NB0139,0.410872406214,0.531183930749,0.952394232761,0.206314291823,0.0740442101809,12.8583287075,11.8679094646
NB0140,0.458182069837,0.472096530752,0.63785048321,0.10293415312,0.574761890771,10.5676044292,12.5336933906
NB0141,0.817103269928,0.44729293316,0.491904852729,0.841581770002,0.232589904787,18.700363961,18.5765001932
NB0142,0.433747620688,0.91916773192,0.798422233402,0.0914888392956,0.74397613968,15.9136214895,16.9043323422
NB0143,0.449839252179,0.812937289045,0.466283109775,0.127232048932,0.6801067756,13.8185368602,14.3798183838
NB0144,0.429783187081,0.0289587929,0.370838076049,0.910107114683,0.20083203754,10.8297904587,10.7636080558
NB0145,0.980826092803,0.466780976093,0.0232110312471,0.835580474349,0.598948511571,25.8094779539,26.3766275372
NB0146,0.990354908645,0.774373188695,0.996287649175,0.980094944575,0.918434674754,26.0049079746,25.7505862485
NB0147,0.600101999179,0.556890274002,0.170903083058,0.308382086209,0.945703916394,18.6521303204,18.5723043831
NB0148,0.869948271234,0.991337970267,0.0726233055076,0.236478619993,0.715346136442,13.7836200383,13.2717006462
NB0149,0.43657748436,0.713122004438,0.652075547075,0.706870393252,0.103077636744,16.3409035031,15.8024214945
NB0150,0.413658587911,0.718261714879,0.334606538692,0.471546375696,0.119276699679,13.8955140637,11.9262472588
NB0151,0.146898741115,0.426223621922,0.610207467716,0.30003186421,0.376388907454,7.07952214539,6.27117306464
NB0152,0.294881516502,0.646010939308,0.0195893394946,0.384316210761,0.226382251379,15.2246939775,15.3616645896
NB0153,0.0999542745204,0.903840312358,0.758106365054,0.253035189203,0.896897037162,11.1474632649,10.2196246811
NB0154,0.617081409189,0.344873108491,0.14729097644,0.825598210412,0.371482490436,18.800170302,16.7590562447
NB0155,0.8838020581,0.656519350667,0.667326020352,0.177921172746,0.567839202795,14.8623751108,14.9704543736
NB0156,0.832468223685,0.0354586467969,0.170424915006,0.626010028456,0.347835678389,11.0976863491,11.7218921686
NB0157,0.535105459481,0.92988851528,0.578358883819,0.965450779201,0.806069829878,23.8073722423,23.7056684916
NB0158,0.488391838564,0.839432131112,0.952114059162,0.146400204854,0.0895285289968,15.6024768124,16.0531903613
NB0159,0.694233695861,0.717447047017,0.670164868085,0.62708119554,0.471440730071,19.2069545615,19.1911236051
NB0160,0.716602411945,0.121762973138,0.703183100023,0.0282006111243,0.0753174864779,4.19127612068,4.4489373099
NB0161,0.675817236881,0.72584445214,0.00722070519026,0.119730082904,0.584585297164,18.9724383864,19.6345360209
NB0162,0.336544568694,0.685125676301,0.213161908966,0.206587388263,0.68893532647,13.7827379572,12.8036043423
NB0163,0.0192730866092,0.390437805891,0.610688226683,0.0619849432406,0.000211486174211,1.10232552891,1.5601683695
NB0164,0.625617208824,0.497077050323,0.456075763229,0.462932401536,0.26688429756,14.2904032348,13.8286933902
NB0165,0.403278403708,0.601482972253,0.413273019704,0.617297630665,0.775226368622,17.1035314569,17.6824320299
NB0166,0.42796388704,0.421141139467,0.969169506139,0.415353720663,0.036561328653,14.1031965557,12.7324327651
NB0167,0.733068098454,0.995621507476,0.740070330069,0.230767501677,0.812287958351,15.0258425941,16.7553389861
NB0168,0.762786576687,0.423776970325,0.322835525959,0.760857445797,0.251948227808,17.9936306151,16.7354798623
NB0169,0.979358989564,0.954175772383,0.52279087868,0.1120286211,0.865325942802,7.50115243215,6.02560552259
NB0170,0.117917528964,0.700042597118,0.21856322292,0.396662568706,0.0869281211396,8.54972932179,7.99253996008
NB0171,0.760724047688,0.18836444681,0.285953803001,0.194490023012,0.092516173154,7.67497704956,8.44728531505
NB0172,0.434297805561,0.0278130368398,0.253104652441,0.76565959888,0.615686422493,12.3335606863,12.0155340171
NB0173,0.312270418557,0.261034321918,0.120178535879,0.694732295607,0.59756548071,15.3533558641,17.8139966058
NB0174,0.120382215541,0.11888018155,0.677071925223,0.243125227801,0.923762729421,8.12659900723,7.36351716771
NB0175,0.531539795638,0.413240347942,0.552120188657,0.297003473794,0.162646454238,10.2034505054,9.65498336567
NB0176,0.816909720353,0.858447384323,0.903356306114,0.285130616134,0.603949718118,17.1915604659,18.3558716063
NB0177,0.113362833038,0.745585194225,0.646381261757,0.263770677385,0.542256862335,8.40177289941,7.38940424914
NB0178,0.71273985637,0.595872349668,0.863469403616,0.674613068278,0.47156809246,21.4676805331,21.2545661074
NB0179,0.0516688990717,0.194845797772,0.636113565561,0.0557042911125,0.20822418789,2.28492800832,2.78135525256
NB0180,0.930411130758,0.924997988957,0.782583783115,0.678898680299,0.572484334869,15.488401404,14.2354451241
NB0181,0.253767344005,0.929476426914,0.0953138364618,0.834123683679,0.254285737074,19.6384165161,20.8156151374
NB0182,0.598991390638,0.468365371599,0.494867925049,0.996868528401,0.0275394643226,17.8229807431,17.9255220247
NB0183,0.180057752608,0.352902737214,0.938122369862,0.526848390633,0.517316602844,13.6771171485,13.9130522265
NB0184,0.0270422628456,0.822210240725,0.354456093957,0.976893414069,0.247710573559,12.1290947588,12.0952775473
NB0185,0.266374246182,0.561244528652,0.925572860174,0.113295091327,0.260442405255,10.5833421166,9.54521006619
NB0186,0.994338841483,0.731394947685,0.545825913023,0.345956148126,0.318830198991,12.6535854396,15.6021853326
NB0187,0.957811986752,0.0786256474854,0.258907883166,0.762130887558,0.547297092909,13.8641817608,13.7312046901
NB0188,0.257881135013,0.722707736689,0.380059706432,0.796137128715,0.574063683514,16.6456238705,16.3574818314
NB0189,0.869056686816,0.36812511631,0.461201267443,0.739887229193,0.485898265315,18.3004296019,17.823962949
NB0190,0.624934512794,0.589868739385,0.284792727124,0.305816090448,0.911626847796,17.7029382806,20.4972225351
NB0191,0.413966645337,0.137958155611,0.303442597577,0.463890170663,0.708225347838,10.7372802987,12.2665325907
NB0192,0.283677875706,0.699385002957,0.337119550952,0.654757911671,0.359318560799,14.7118868686,13.4323232606
NB0193,0.67209828555,0.595682508463,0.647087535145,0.865661211881,0.349720589581,20.351936747,19.0819250111
NB0194,0.11185261603,0.212639731596,0.598005572471,0.914463000879,0.92217878284,14.6941368088,13.9814361038
NB0195,0.0326074184587,0.165548588963,0.529466632089,0.505843269006,0.439953398767,7.44514389704,7.46461289776
NB0196,0.709646313189,0.761697017226,0.425268101825,0.815525473176,0.235436289845,19.3631578577,17.9497818981
NB0197,0.88212660322,0.0792586932545,0.913317187929,0.870953282282,0.670125618029,17.6556460132,15.9607156859
NB0198,0.826021972754,0.869330417206,0.158980382555,0.437255260214,0.551755834592,17.2005401044,15.528521622
NB0199,0.0398547840382,0.35606184023,0.177641695548,0.0551446791206,0.303879770578,4.59481162668,3.77597913396
NB0200,0.250637653961,0.973857329177,0.277120746886,0.540502400489,0.809984214196,17.3869117512,17.3577161392
NB0201,0.248558722725,0.273273481799,0.871336564124,0.730317111089,0.102069541925,12.6890889856,13.6420381019
NB0202,0.928923603997,0.10537064211,0.295864403334,0.115821548007,0.735512597889,8.69600336471,8.64793022541
NB0203,0.154294464066,0.390962216904,0.791261739672,0.123229088276,0.520449800211,7.41499712282,6.45096955763
NB0204,0.0519165626374,0.181752485406,0.0747778617062,0.177387360222,0.688612130942,9.12960774103,6.92897900555
NB0205,0.0381912206896,0.593638127846,0.732535607365,0.177444276558,0.627594920838,6.70552597334,7.50524453932
NB0206,0.468391983349,0.162278175012,0.968924157211,0.233589561686,0.151450035013,9.85623209299,9.40866332139
NB0207,0.175130422638,0.347702950681,0.108113854242,0.0450137236305,0.1213153253,6.02958337332,7.01989928854
NB0208,0.839412767484,0.395115439992,0.950936091524,0.941102900416,0.88163164389,26.5199826129,29.0335418717
NB0209,0.131210588788,0.438209244989,0.629830085415,0.449975559186,0.37380128497,8.50241522839,8.33338479027
NB0210,0.476094481821,0.672593439165,0.0170039314475,0.645019427685,0.012422744695,19.6249594402,20.312037288
NB0211,0.579644552092,0.940209563429,0.342498999289,0.993758851851,0.459184147327,22.6299331192,23.8426151946
NB0212,0.880672103376,0.9379932456,0.00739222840905,0.408045878623,0.127961890474,14.7699592596,14.1665295312
NB0213,0.60104294754,0.223840292305,0.213608335965,0.420947846883,0.701671976785,13.4601424345,12.8707737387
NB0214,0.586683400933,0.155790186873,0.285064112184,0.661752545604,0.429853081472,12.52284488,13.9178977382
NB0215,0.0338786401734,0.425166209936,0.914941001,0.686981155735,0.533809252898,13.4347407586,14.4984856077
NB0216,0.597526018822,0.523850527178,0.842337679356,0.608704992443,0.125370552794,17.3814665017,16.4792090158
NB0217,0.507057994537,0.343039541244,0.48783579795,0.354122596176,0.325504888087,10.3682980969,9.42826298557
NB0218,0.146714664243,0.065253549095,0.582489664302,0.30945104532,0.650605548756,6.78434891323,7.71177732768
NB0219,0.774292332085,0.622154832172,0.375104686633,0.888981318845,0.503426568384,21.7024548067,20.3263119765
NB0220,0.445517201777,0.220642155612,0.528415484827,0.833334815426,0.366642821625,13.2220403074,13.3794496308
NB0221,0.481590077843,0.56260300623,0.0487581502074,0.536217823964,0.899231933005,21.4514125393,21.5488209771
NB0222,0.123354794263,0.0536196138275,0.636161725084,0.555853077852,0.515153553544,8.71287626665,7.34054173653
NB0223,0.387417581751,0.145989121824,0.285322873348,0.760418879298,0.571601859462,13.151434124,12.701170478
NB0224,0.687546331597,0.834605586058,0.649434147611,0.966215540196,0.857842620913,24.1301938953,24.0779386627
NB0225,0.416789246377,0.982008060246,0.359800251925,0.504015507649,0.731735523246,18.688645598,19.4036562935
NB0226,0.0510885574655,0.444990518922,0.57587535379,0.533544932483,0.814257223742,10.2354770757,9.70316089687
NB0227,0.87701517005,0.15315613579,0.114554224368,0.379015811835,0.608583629857,13.9001165374,13.9848633325
NB0228,0.672089040416,0.704073333028,0.57725074115,0.461242534692,0.952635581271,19.4595339256,20.7408470017
NB0229,0.128615778152,0.447588571394,0.0953714318787,0.734757156755,0.368245252793,14.2619599875,13.4771457892
NB0230,0.183323905614,0.252104853816,0.942965304264,0.564322422571,0.698943038916,14.5091535462,16.6136130451
NB0231,0.911636016249,0.962524246264,0.59856458972,0.570916367441,0.332245526124,11.3196685895,12.7171559998
NB0232,0.056863211123,0.844614982514,0.513169444028,0.338044577722,0.970928313838,9.74166667422,10.9776643053
NB0233,0.856527418553,0.129042058428,0.378683607453,0.399920320788,0.736448785495,11.3787837826,9.91096346621
NB0234,0.548486114692,0.875354786469,0.5002469384,0.753053567934,0.877717975481,21.8996299598,22.0878674586
NB0235,0.811857047412,0.369504269495,0.805322810136,0.904556200406,0.511362942095,21.5567034784,21.7016666254
NB0236,0.344059149288,0.0264303651676,0.81184520286,0.538930931498,0.413128647854,9.68554645725,9.84058124635
NB0237,0.733901999882,0.542996271714,0.58274483704,0.681575683235,0.027812893434,16.5877125768,17.2255533103
NB0238,0.614839248132,0.191401831444,0.315846824848,0.722380639614,0.465627337365,13.8436123427,14.4612239958
NB0239,0.439428369056,0.512616348405,0.894270615846,0.761160723916,0.303750851542,18.7399935031,18.7380426013
NB0240,0.21030482116,0.952027514235,0.361808516427,0.708907700381,0.75462572669,17.1274837825,17.0483314601
NB0241,0.120409382102,0.901636519516,0.330218570789,0.128007912467,0.94968295501,9.94995153842,10.6216542579
NB0242,0.872857576741,0.3774487417,0.936328611876,0.914785967213,0.321313407341,23.16083593,23.7625600132
NB0243,0.874645578637,0.41278473267,0.272986047304,0.42587721811,0.976652622068,19.2348800261,19.3070675702
NB0244,0.757513713861,0.271761791781,0.549763461706,0.748483842692,0.838848934748,17.7544794336,18.1612906854
NB0245,0.234240931294,0.668320825513,0.702940351358,0.462558778081,0.481361133553,12.5783135369,11.9200031188
NB0246,0.222198035076,0.280700542473,0.362074913909,0.483624615349,0.885603621217,11.5916624815,11.6082028382
NB0247,0.871574195615,0.867430544352,0.856627500376,0.328963045983,0.0188604622979,12.8634486172,11.9130581512
NB0248,0.71610412928,0.309316133615,0.842651646089,0.887849120139,0.463726172327,19.9558653824,19.4694925311
NB0249,0.724341976794,0.354208982707,0.230049253454,0.184320759164,0.926532502847,15.1488041679,14.3823449202
NB0250,0.443868334003,0.623272584355,0.169375897679,0.867273631707,0.524405601353,21.1186521213,20.7886886553
NB0251,0.141017648155,0.944292167816,0.746813711774,0.178610543158,0.138196199953,7.75787119441,8.80739404921
NB0252,0.0328561389875,0.683477163073,0.893242773867,0.789634612282,0.695865421271,15.1733749995,15.2441127101
NB0253,0.500780094495,0.82773573152,0.104385981288,0.437269568849,0.617576136135,20.2323159788,19.3134841136
NB0254,0.979668247598,0.647955442426,0.911353610684,0.947508650447,0.0396441594097,22.1744002137,21.4488433837
NB0255,0.661249826092,0.0882249597163,0.947665439444,0.52111880291,0.112541329735,11.6045038345,10.0677699924
NB0256,0.707100536334,0.353558846266,0.374598904682,0.421386825681,0.599088234251,14.5949225838,13.114349387
NB0257,0.636804039378,0.697178318812,0.780206190442,0.696094775754,0.528615030832,21.0197892673,22.7111313793
