obs_id,x1,x2,x3,x4,x5,x6,x7,x8,true_mean,y
DT0027,0.677078132672,-0.133571271507,0.0941290785645,0.334735041297,0.675518048188,0.820919504625,-1.37485716806,1.22480250312,0.489574681847,0.407428429414
DT0028,0.270798876518,0.235827560154,-1.02506726592,1.52985398641,0.46730332965,0.656584338466,1.23753737285,-0.562147856609,-0.583971038907,-0.494391519417
DT0029,-1.5139109911,-0.404482261469,1.8905189519,0.272353182238,1.00861730624,-0.455334439468,0.477704264819,-0.78738639458,-1.22286786247,-1.11941083779
DT0030,-0.559889382258,2.69340160443,0.775338587146,-0.948795836332,0.467541225019,0.471426096282,1.01932002937,-2.05307432587,0.259097970259,0.153486640674
DT0031,0.091166639078,1.66512518286,-0.969216108944,1.41058949817,1.71632175476,-0.326366076288,0.747492834351,-0.0248350085453,-1.12541557489,-1.12074994365
DT0032,-0.67711065587,-1.38064145556,-1.34103370974,-0.634327773115,0.771285869255,-1.55619066982,0.657637812831,-0.790509252602,-0.781286380021,-0.596803232902
DT0033,-0.179119311262,-0.0394368071391,0.288596739212,1.08069850645,0.736493908797,0.300176112587,0.17129470834,0.694136724877,-0.265347342157,-0.186989347222
DT0034,-1.10446028397,-0.466960021148,0.960852439942,-2.35123170512,-1.25992381182,1.45554986534,0.38555905637,0.185826731197,-3.03588720819,-2.74861475066
DT0035,0.163373000205,-1.2300453386,0.0762210699453,-0.671969697851,-1.79272541187,2.26247496764,0.251249723067,-0.501317485424,-1.82418161964,-2.20846669776
DT0036,-0.695516408734,-0.890773935761,-1.33210455398,-1.03788411071,-1.77757650923,0.122555108926,0.285245293331,0.197743601895,-1.41203088475,-1.29584755185
DT0037,-0.0814784139063,1.65320657243,0.424429152618,0.319813341769,2.67438618679,-0.189573732302,-0.190220792363,0.797744768198,-2.02081591524,-1.91043598786
DT0038,0.189530733933,-0.963362379229,-1.00408607683,0.502501932593,-0.556679750863,-0.907258650854,-2.47741998992,-0.557078242585,-0.767625521006,-0.965237017085
DT0039,0.587782252996,0.319607200831,-0.581892148393,0.350101909427,-0.729074716441,-0.353040867346,1.48108442707,0.970724633043,0.425594889182,0.160723416333
DT0040,1.38007817548,-0.314091165335,-0.623203394288,1.66637215141,1.60222189865,-0.365800563705,0.682958882976,0.694849486534,-0.641283524272,-0.727214575002
DT0041,-0.506744040547,1.2750336324,-0.56938006592,-1.97625187372,-0.697102306796,0.315172664099,0.388000004111,-0.0733149466154,0.636801245675,0.712613306076
DT0042,1.76301735121,0.882725759229,-0.718515350329,-0.539030713562,0.126566390926,0.472733628324,0.852697137521,-1.38222594306,1.39711607592,1.57038468642
DT0043,-0.435826048817,1.37847851934,-0.517531565599,-0.742903432543,0.364045501371,0.726230724538,-0.645285418777,0.257539430498,0.475423261824,0.312996980711
DT0044,0.820372304011,2.05303965318,1.33533294092,1.40075427108,-0.339450488678,-0.260533230465,2.42258908702,0.294944595835,2.2179362086,2.28542178612
DT0045,0.723919556856,-1.22795150127,2.10890013881,-1.02855611688,-1.04656734045,0.0814485279156,-0.88334306662,-0.451295843694,-1.60819102113,-1.85342396126
DT0046,0.252358266481,0.340764204217,-0.688250155828,1.46516590411,-0.272855551401,0.146932967513,-0.55752886378,0.698257617017,-0.155736620663,-0.128472253437
DT0047,-1.51848600952,0.325477619645,-0.497226588865,-1.27349958985,0.316948991666,0.18468767826,-1.31669445906,-0.532128048004,-0.710735562323,-0.699685739849
DT0048,0.328374734396,0.504933965885,1.30205879134,0.437857147129,0.868880068514,-1.05286832679,0.230021721494,-0.544486272817,0.668020745151,0.702060918717
DT0049,-1.2742820386,0.936521860393,-0.716070557564,0.590091414708,0.116323531064,-1.5956352271,0.33596752915,-0.294060891599,-1.05980806658,-0.883038791234
DT0050,-0.901797995934,1.07550270096,0.692021977631,1.07940082174,-1.35310496889,0.954884074956,0.853388897889,0.0984495955215,-0.702703893589,-0.602400299655
DT0051,0.336101336214,-0.531219334816,0.137295201873,0.161674551786,-1.75262868088,0.829832625639,0.298207392118,1.38804930399,-1.13091446395,-1.1214958653
DT0052,1.50946686965,-0.115890168562,-0.809406640201,-0.351067718458,-1.12271758659,1.76988640675,-0.150797785711,1.48853611038,0.741488061565,0.864810578251
DT0053,0.459202347107,-1.22312756006,-1.22227215181,-1.75003418829,-1.08601964794,0.317632904392,-1.93266058756,-0.69920833742,0.63020339506,0.810383792147
DT0054,-0.371269168196,-0.872602829254,0.532798216799,0.135808497415,-2.33431729553,-0.112681619481,1.01139762342,0.360734991092,-2.93809725133,-2.80978537468
DT0055,-0.14883670497,1.21530499842,-0.123155012059,0.465914641824,0.753946145554,1.37901562748,-0.20181206805,0.937185838164,0.253140521477,0.148364043513
DT0056,-1.43884249708,0.517477289741,1.05172789376,0.407786964232,-0.936671061133,-0.673796830853,2.31920043302,0.597545778929,-1.08659374203,-1.14527194009
DT0057,0.835506261385,0.144541861149,-0.830190702478,-1.49627013319,0.0750836792839,0.337752120591,0.438304748966,0.852658000476,1.60713510697,1.5276347767
DT0058,-1.30024565274,0.150259533796,-0.0172753618671,0.711138998868,-0.167058292585,-1.29057287745,-1.13279344897,-0.859644734041,-1.02792265501,-0.994357386487
DT0059,0.589763389449,-0.652974708758,-0.366666868118,0.0596905025489,-0.317423364415,-0.622481689532,1.4004217881,-0.363012600542,0.255393634151,0.153510807083
DT0060,-1.6606752471,2.67649062681,0.847650243335,0.184474510415,-1.78335592986,0.609408745069,0.0326849859794,-0.326397441501,-1.55236434086,-1.93292957731
DT0061,0.931672641126,-0.379089645402,-1.13164548734,-0.19284062985,1.33668163113,-0.385297014462,0.997981102299,1.13112041159,0.172764045969,0.205084851808
DT0062,0.584026140628,-1.58415894709,-0.980275101936,-0.00288800578505,0.797923816578,0.289145464441,-0.820409274867,-0.911329455307,-0.499097306408,-0.479542674991
DT0063,0.658475455791,-0.128480887895,0.660367597475,-0.383790209893,0.177090174578,-1.70716440082,0.556226044852,-0.254367763889,0.474911618764,0.166651854814
DT0064,-0.765699337543,1.43238913186,-0.511412262471,-1.24625566892,0.384045209518,1.41426901999,1.11813463289,-0.775306845592,0.264056725092,-0.189771591728
DT0065,0.240955214176,0.982722935359,0.214092870198,-1.01249726779,0.218767025867,-0.436830384916,-0.775792587062,-0.788257614402,0.600172078837,0.729674502051
DT0066,0.551993597493,-1.46507634204,-0.393575062337,0.781657696386,-0.233530065822,1.74029269896,-0.406828254576,1.72315871759,-0.42072884722,-0.485815126489
DT0067,-2.14549300251,-0.629480691331,0.0169007945431,-0.19007519145,0.423912215723,-0.635116939219,0.652159389683,0.270370935997,-1.25642516032,-1.49171889528
DT0068,0.0151968955249,-1.25805646858,-0.107603579059,-1.20519483386,-0.700253532506,-0.613275003713,-1.28561474456,0.711923412874,-0.77451418066,-0.996281164648
DT0069,1.3235205018,1.1899615809,1.66117135166,0.812326008821,-1.67072053454,0.641656860626,0.0659049033309,-0.158314453083,0.842477146626,0.918411797162
DT0070,-1.33114254167,-0.211489646905,1.50703639333,0.218018477231,-0.507578246829,0.372428846761,-0.60682920418,-0.194870199072,-0.977600476124,-1.13949213664
DT0071,-0.591497227974,0.328465793849,-0.205224842737,-0.856804526129,1.00460085679,0.305650046421,0.449481694681,-0.796377095995,-0.781825653671,-0.692508032903
DT0072,0.810993323863,0.21239919942,0.305421960124,-0.0765303583154,0.415459405629,1.01327698572,-0.314065871722,0.024045041332,0.786413067705,0.407435563805
DT0073,0.10559593601,-0.597043715635,0.894183008981,-0.130938654507,0.985172995126,-0.0455287106793,-2.00989309725,-1.0147805222,-0.687157126272,-0.893971798953
DT0074,-1.00447338482,-0.874840892021,-0.930457042085,-0.771508806996,0.220325618417,-1.02089937223,-0.973517941815,0.368462251394,-0.661597852575,-0.687805840818
DT0075,2.99487790891,-0.384871659432,-0.413788136955,0.813828525229,0.401345284747,-2.34037295819,-0.621396852522,1.36907041934,0.924717978995,1.03648513448
DT0076,0.324761073725,-0.558319452973,-0.177778768972,-1.31291635945,-2.78805462141,0.20128390269,1.02031221576,1.52464432644,-2.91457051897,-2.92842947089
DT0077,-1.0760091684,-2.5122685968,0.402311792159,-0.159531914996,-0.0324053790574,-1.17548317203,0.671060720669,0.566267240142,-1.21651791067,-1.12274722875
DT0078,0.726561943703,-0.149256354469,0.73312005073,-0.161289690883,0.236087726338,-1.67801960298,1.2225400977,0.809549896295,0.594322601413,0.619331718228
DT0079,1.34815266614,0.535063595054,0.306473846971,0.269057571149,0.733309144708,-1.18950490402,0.418014630722,-0.633747815819,0.943173336274,1.08806273663
DT0080,-0.991441176532,0.55634605176,0.485217465917,1.25271545068,0.436613678833,0.334014738648,-1.3272231174,0.510995097241,-0.446815490233,-0.559766825749
DT0081,-1.30164839646,-1.49553374813,-0.745366699493,-1.44103760862,1.78213587077,-1.16450269478,2.20992863739,-0.108801328384,-1.78677140278,-1.75620191618
DT0082,-1.21744203743,0.745039143803,0.510392554881,-1.27017867095,-1.22917283618,0.188520700778,0.36660466777,-0.259612257544,-1.8194092244,-1.72285994319
DT0083,-2.18545684955,0.745419230562,1.24661041774,1.52883405607,-0.245016072764,0.389666611596,-1.32141209832,0.981132350151,-0.0182292139153,-0.130401988175
DT0084,2.00734827268,-0.0862282823462,0.276301731677,1.06287536816,0.997942489128,-0.101089550209,-0.0830970804015,0.245902410238,0.931542830899,0.84767092974
DT0085,-1.33318787236,0.911512637028,-0.104610395521,1.27493462022,-1.60379189779,0.475382096532,-0.655665132367,0.520772114653,-1.955038548,-1.99899708281
DT0086,-1.73410523381,-1.83633464671,-1.03754074042,0.813780000933,-0.982023043653,-1.37161394587,0.565316534287,0.789126019939,-2.08047911119,-2.40538131275
DT0087,0.868646280875,0.266857574845,-0.291962909875,0.984158200848,-0.0459348847512,-0.633001512554,-0.233730378505,-0.988665931586,0.741710485382,0.666634606223
DT0088,-1.49688099564,-0.515012678039,0.893807736933,-1.17841637599,2.00708834293,0.188190154214,-0.144021557301,-0.14901032509,-3.37357542693,-3.5252431202
DT0089,1.53018862703,0.443243105052,-0.306051673985,1.01807840237,0.303078961648,-1.53793283235,0.876080829057,-0.461399661147,0.906203947379,0.957252112589
DT0090,0.478228417955,0.529686533649,-1.07424710403,0.193820020387,0.200198015601,0.749603155106,1.59277783532,1.19826970439,0.616238842924,0.999504272131
DT0091,0.997348989706,0.313187009843,0.274876028121,1.3876655311,0.262576515096,-0.737019951193,1.23435585607,-1.22201406605,1.18415014742,1.29461512058
DT0092,0.792263882047,-1.032952371,-0.94251412192,0.245347464076,-0.698021418084,1.03621337361,-0.548479680088,-2.43047528462,-0.010837189154,0.204953433471
DT0093,-1.25348398057,0.654126078208,1.32961465602,-0.17199169877,-0.411516169035,0.230760229453,1.38813950147,-1.00530410476,-1.07965285886,-1.28725694367
DT0094,-1.27387871656,-0.9515428621,1.02935370464,1.04891077794,0.258357995075,1.46262307578,0.486829350296,1.46106630609,-0.50848227392,-0.363652417466
DT0095,0.344602157586,-0.70921987851,-0.145412366198,-0.0907931997442,1.44559376411,-1.28907722991,-0.596152273693,0.207714253779,-0.839983997018,-0.558440313637
DT0096,-0.796405695092,-0.446088599774,0.628916074817,0.608766457058,-0.0831826166424,-0.685297584534,1.57904799953,0.710698129191,-0.696620837839,-0.589845816045
DT0097,1.3072996942,-1.7066252452,-1.71847526472,-0.844443292431,0.729389691698,-0.0616557851946,1.04094369297,-1.07461745986,1.16809425169,1.28001931611
DT0098,0.352489143956,0.994653689944,0.91248727169,0.899840049151,1.17378797943,0.759289228667,-0.836043404178,-0.531318101672,0.770712257779,0.606413426528
DT0099,-0.499981643453,-0.179212462645,1.85556807663,1.86779340735,0.392128797471,-1.07531924598,-0.489894851103,0.383076353578,1.38246572919,1.2429638074
DT0100,0.527649888259,2.13343038684,1.05376267515,0.757122927629,-0.265647815886,1.21820421334,-0.331723468206,-0.164261591932,1.55544833716,1.6896894128
DT0101,0.597365923136,0.150029657488,-0.106212126685,0.34050150999,1.30596769094,-0.781890599543,-0.508854288846,0.749066000322,-6.73691767368e-05,-0.114620804939
DT0102,-2.15484809653,-0.991092543986,-1.0243856979,0.014920588158,-0.34821055358,-0.0950414557914,-1.0402116249,-1.40531353949,-1.24575992581,-1.37233215718
DT0103,0.931305149887,-0.908958825007,0.213554912641,1.41017888682,0.0569632851575,-0.755212393051,1.64443633529,0.708580958355,0.711829873098,0.864168604862
DT0104,-0.556060115052,-0.977715317311,0.172481761776,1.30120115816,2.22137022185,-0.211425099841,-0.654808253299,2.54361087697,-2.77492134103,-2.90238174024
DT0105,2.56596425286,1.17250890464,0.0301120367748,-0.110627945171,0.179931464821,0.586293445483,0.410909604257,-1.01892051252,1.18067151569,1.12947842505
DT0106,-0.278209724559,0.23664035153,-1.22757965889,0.060647151325,0.0221013039405,0.892886459628,-0.248592623571,-0.651217367611,-0.235113910083,-0.275208271328
DT0107,-0.190430640698,-0.669153361692,0.897280466201,1.76037362708,-0.676557578419,-0.738024892802,-1.26797934955,1.45751479431,0.186770751996,0.267892498413
DT0108,-0.0823009632418,0.0122504491775,0.994622310135,0.854658003356,0.378778692266,0.80800707923,0.897663224608,-0.590561133123,0.361413346998,0.336029324327
DT0109,0.1352877628,0.0487150122406,-0.934106931612,0.276002852024,-0.300137204417,-0.420080615792,-1.06639669368,-2.72210632842,-0.000759424377798,0.0123376393088
DT0110,-0.614676263091,0.51912993098,1.80165591374,-2.50849868919,0.933571223804,0.713240093903,2.14135925278,0.207175767741,-3.46937381479,-3.46721858183
DT0111,1.09426302121,0.613097467192,0.673131817456,1.48826543175,0.107193486495,0.913924921666,1.32259933149,-1.35591587048,1.65911549348,1.61963214177
DT0112,0.0338480391634,-0.606219304404,1.28190029371,-0.794473759328,-0.289432835332,2.08845360177,0.825930232213,0.448081330442,-0.960095391313,-0.839298106649
DT0113,0.278626708229,-0.257497597169,2.49309383841,0.729815968851,-0.337463675611,0.364404344145,0.609893982862,1.73284566077,1.22466590106,1.41203006273
DT0114,-1.46122817781,1.05590016979,1.10336892343,0.561933479476,0.828176216711,-0.722669814224,0.420677021153,-3.39296290317,-0.780880686644,-0.608225391363
DT0115,2.1642345662,-0.886394209828,0.625120964749,0.0105524844802,-1.20120316948,-0.907468122205,-0.838318612644,1.73210080508,0.552387726573,0.529202120528
DT0116,-0.0908895279043,-2.42676757356,1.61206364608,-1.90410744251,0.315366802936,-0.91703945859,2.46458470856,0.098961712461,-2.91689097145,-2.92575035559
DT0117,0.402385198277,0.799113879759,0.811158468332,0.746876941718,1.4336203171,-0.37477275453,1.80165214939,-0.3604497199,0.339539807596,0.24128459997
DT0118,1.01257373625,-0.781046843649,-0.731720260457,-0.138124853624,-0.193288201134,1.41109649837,0.0227847519206,0.129553604269,0.708761876279,0.723922949955
DT0119,3.25103310597,-1.42455318276,-0.188304209654,1.49206725248,0.866041604536,2.21929771117,0.829881519524,-0.410896787785,0.716539030237,0.989339932192
DT0120,0.923340047313,1.21194047571,-0.575877798033,0.197534271977,0.258639191066,1.20133245508,0.668445463153,-0.251665148192,0.997356735653,0.968795030607
DT0121,-1.38185730771,-2.41411747431,0.365764215019,-0.696139932435,-0.953787181235,-0.846654407775,0.363410923367,0.358874442699,-1.70319723161,-1.77544499422
DT0122,1.26755937959,-0.444408550856,-1.05811104674,-0.380082261451,0.403210036149,-0.0696071287533,-0.609896783054,0.751388655136,1.11226295273,1.14479375997
DT0123,-0.283584547236,-0.647355258845,-0.798076797215,-1.27601937837,-0.325328859041,-0.122063363495,0.0468824177644,0.066039212517,-0.081955076391,-0.0767543924033
DT0124,-0.809179609654,1.36478039079,-2.35487203106,-0.567287923623,0.218056688513,0.393325861118,-1.33362338324,-0.559853032035,0.631177569606,0.648728249895
DT0125,-0.343765548643,0.37000049774,-0.915629024859,1.64880629588,0.255680417074,1.10575850102,1.0579701421,-0.491572340892,-1.12089950536,-1.34929284715
DT0126,0.799664950043,0.359237177833,1.92084618809,0.0240414665927,-0.948784347222,-1.40467074537,0.216871930271,1.74581407682,0.570937985573,0.419605803783
DT0127,-1.40139126574,-0.337337629087,-0.518611077647,1.35163357755,-0.249113862549,0.622572243439,0.920391212761,-0.507186636326,-1.54584875531,-1.44551069821
DT0128,0.377859724035,-1.77883043601,-0.0536601965972,-0.817508394908,-1.22539654462,0.480248309128,1.44009670803,0.923073102251,-1.13970561368,-1.34983659046
DT0129,-0.604998027643,0.611613587265,0.690397248572,1.45802697395,1.08325099269,0.204620552281,0.225576675413,2.17929221812,-0.214089166418,-0.381904467175
DT0130,1.24475573128,0.146694423027,-1.00461118278,1.79684436614,-0.464734276431,-1.34108211797,1.29144531884,0.215025482193,-0.129895487593,0.044020079797
DT0131,1.40747324193,2.20712944354,-0.822900220008,0.951536359408,2.24901084562,0.26446082608,1.9804874464,1.61564024185,-1.30874602308,-1.35293692589
DT0132,0.711377072807,1.91667205937,0.617837780954,-0.0270891573542,-0.668489879654,0.338017425576,0.85351049436,-0.0768892828706,0.929022981406,0.793036312547
DT0133,1.23728219582,-0.799964208686,0.158634286178,-0.161699267632,-1.3583602047,0.944782651224,0.10715743843,0.2720149158,0.0678040289765,0.0902973119138
DT0134,-0.272834902016,0.494518770488,0.681957925869,0.0433903986698,0.514339766986,1.96490792428,0.0252879797209,-2.72422016656,-0.11874783282,-0.0695122211231
DT0135,0.267934424359,-1.00718836929,-0.347750645192,1.18376715747,0.927250836251,0.537641760206,-1.2790523702,-0.791195743222,-0.868581572894,-0.971611760112
DT0136,0.144021050328,-1.05997386108,1.53696576392,0.271421301451,0.431856627941,-1.29389555037,1.44011749176,-0.114210021205,-0.26575360789,-0.25861915858
DT0137,-0.161500051013,0.808854449072,-0.910511231084,2.48659811493,-1.15879470391,-0.322063542982,-0.405952605189,-0.433324927554,-1.60965696322,-1.70696547127
DT0138,-0.642440597685,0.571087095263,-1.13172932572,0.89044906454,-2.06946731498,1.55153790708,0.481265786331,-0.645085700976,-2.72869991772,-2.81109055035
DT0139,3.04263424507,0.369586617774,-0.0999081951173,0.584974329661,-0.732588260859,1.41401521041,-0.649058993814,-1.39330262226,0.946490585217,0.623853732619
DT0140,-0.556885401521,-0.24141261641,0.88788683157,0.108748828872,-0.757242868504,2.79961766111,1.13442299531,-0.229428880448,-0.879374541544,-0.888284774651
DT0141,1.15385465989,-0.276473812,0.520496439517,-0.312574759097,-0.139166506635,-0.240388248562,1.04264829826,0.0516160920678,0.816327354462,0.532908539386
DT0142,-0.718072842565,-1.96752632839,-1.28945411848,-0.818140845361,0.372166290996,0.426951209361,-0.146958687035,0.665860350049,-0.545195884705,-0.338186732263
DT0143,-0.675335087165,0.54589875701,0.559822575874,1.11836840923,1.91556019074,-0.485668432907,-1.28493671983,0.689357655424,-1.55048170507,-1.69754428976
DT0144,0.499575331814,1.54358794702,-0.372326745326,0.827076698699,0.731716427715,-0.179760365071,0.366681607433,1.48469421109,0.62607277268,0.682212646953
DT0145,0.558013579931,0.173579061641,-1.64331289293,0.501740645191,1.35468537905,-0.177170403033,0.866381375237,-0.498174731097,-0.546985839676,-0.578719968863
DT0146,0.20374389812,-0.107910685568,-0.611088404655,1.51956784342,0.651325113355,0.730383416768,-0.09032045078,-1.35958843715,-0.548430011439,-0.771200140195
DT0147,-1.17513577594,0.445729394509,-1.72165760762,-0.0257070742071,0.244791088836,-0.444757142912,-0.856911101868,-0.0728376831663,-0.886385191041,-1.01498456697
DT0148,-0.455999247672,-0.509184607438,-1.47498789554,0.312873723853,0.74506768313,2.53111752598,-0.383984615876,-0.409277560429,-1.23219848853,-1.29286005618
DT0149,-1.25941160749,0.792388134935,-0.15715969689,1.69062590527,-0.64291578185,0.404766908405,1.70616887027,0.399363862215,-1.16224929719,-1.19750833967
DT0150,0.168061942529,0.137546243002,0.333327560382,-0.542408544644,-1.21060979142,-0.396360896334,0.299554609043,-1.26274883063,-0.415705318247,-0.399547825265
DT0151,0.608471842453,-1.18992798667,0.0285809028022,1.47152910574,-2.06820160389,0.629836880413,-0.471668505485,0.531104258778,-1.66954013838,-1.75255434265
DT0152,-0.499529769881,0.0311070640044,-0.968042846402,2.90379892714,-0.0170288624917,0.402661104614,0.345787640952,-0.548118111324,-2.22602392747,-1.92120362194
DT0153,-1.071987493,-0.432294294424,-0.388820350789,1.28674182557,0.996802437977,2.54486522231,-0.0749338828577,-0.188590616297,-1.72799754162,-1.91101888379
DT0154,-0.0997467644807,1.97545321339,-0.33266614263,-0.723155301063,0.55491243237,-0.290942740235,-0.925210049574,0.449691869713,0.873643851193,0.97176389878
DT0155,1.10589291703,-0.269593881255,0.70877943854,-1.00144602481,-0.102602726346,-0.109396155198,-0.71304140294,-0.124135995583,0.468929073317,0.387818170074
DT0156,-0.708992361141,0.778185684839,0.0893030439481,-0.505800142409,0.249222592676,-0.271356634511,0.24290556371,-0.511890598649,-0.423245730887,-0.191769094431
DT0157,-1.64200835526,-0.208931176011,0.089615386016,-0.24221241608,0.578311820932,2.49826130272,-0.0859212677338,0.961377712627,-1.27596887529,-1.348721683
DT0158,-0.191062748033,1.04357324948,-0.693995927763,1.31921626423,-0.971470151538,-0.24461300163,1.62841536058,-0.130036378953,-0.543814856504,-0.789382262343
DT0159,0.00946676487164,-0.128568473806,-0.468481734448,0.545017938738,-1.23241783685,-1.57672333251,0.773701341626,1.0715838353,-0.826455215301,-0.799096750034
DT0160,-0.175363073881,0.209107189331,1.01059074195,0.882028172889,-1.15070580179,-1.36954342744,-0.471135496856,-0.187032299427,-0.0796574778329,0.0417747390385
DT0161,0.564190601734,-0.692856812805,-0.732145468589,-0.425263155899,0.813024879465,1.58572997205,0.089032836707,-0.123667463387,0.179669875543,0.135482604614
DT0162,0.592405065554,-1.12383169691,1.25382286179,-1.57208233253,-1.27877741587,0.663179538875,-0.755404208225,1.20859712451,-1.80020060551,-1.65665739229
DT0163,-1.28409527634,-1.05137273598,0.785394408961,0.444898041361,-1.93493899848,-1.2575758731,-0.657810487754,-0.981309872061,-2.42531489892,-2.65978533347
DT0164,-1.57401153432,1.32163021593,-0.144327616878,-0.304054385116,0.174415519004,-1.68733759884,0.74922593224,-2.27527981351,-0.853033727081,-0.625946177015
DT0165,-0.796444302533,0.411326401242,0.461133841816,-0.795935285526,1.04021958187,1.34587544003,0.722793920132,0.902117494337,-1.28959091119,-1.29594971126
DT0166,0.344192729562,0.170923645145,0.290465797334,-0.399302375347,0.79094678395,-1.34604809639,0.280263446867,0.520047722482,0.166210151207,0.30844147642
DT0167,1.04340068756,0.292079669167,0.384091007952,0.0410003119566,-0.271260325115,1.49287561049,-0.244676006572,0.815633139454,0.976502171648,0.813405650075
DT0168,1.03619243447,-1.76237958643,-0.0882690423875,0.989482040521,-2.24258858553,-1.30457445825,-0.980274542326,0.161958581659,-1.8795580836,-2.16769931839
DT0169,-0.189636888286,-0.948512995964,-1.89729761459,-1.49672855696,-0.592699417344,-0.121078364405,1.53869183264,-1.09853991849,0.866188339898,0.867169566756
DT0170,0.528470668112,1.44583641114,-1.28041087529,-1.81796037703,-0.135530140805,0.357454800417,-0.0977158755344,-1.24794395741,2.40770154561,2.65917624655
DT0171,-0.162434561707,0.377376206478,1.55886277844,1.53904330273,1.52934458357,-0.351346424702,-0.0740853528644,1.95032407014,0.535433463052,0.373132065743
DT0172,2.48067392675,-2.11334816155,0.49502752653,0.589527500799,-0.346570645164,1.28892003099,0.369493704682,-0.110320210521,1.19557138069,1.35429774795
