obs_id,x1,x2,x3,y,mcar_x2,mar_x3
MS0123,1.88905525393,-0.566665208581,-0.0579863683184,7.43914138123,0,0
MS0124,0.200384574731,-1.58145867994,-1.01457094103,5.39494612468,0,0
MS0125,0.266053147369,0.0248401610804,,2.53420098691,0,1
MS0126,0.44477290841,-1.56742275895,,5.61598460035,0,1
MS0127,-1.14982641189,-0.393113443933,-0.581547663075,1.63021670492,0,0
MS0128,0.623243105637,0.861230198508,-0.365511594606,4.65319843002,0,0
MS0129,1.83160985966,,0.24800021065,5.19554895663,1,0
MS0130,0.152296768102,0.949141287923,-1.30358692529,2.12284300752,0,0
MS0131,1.96341054893,1.1909133837,,5.07226456177,0,1
MS0132,1.09580624095,-0.910122590005,,4.44509309967,0,1
MS0133,-0.0494678743434,-1.7252397241,-0.765550631843,3.8090577746,0,0
MS0134,0.557516046764,1.13256924141,-1.15343812042,2.32966750286,0,0
MS0135,-0.145769869438,-0.493103756518,0.34420993765,3.48500503963,0,0
MS0136,0.214371845306,2.50255768568,1.11466327487,1.87135797476,0,0
MS0137,-0.597060046862,,0.82943449682,2.47595793897,1,0
MS0138,-1.07734094032,-1.65097543068,0.0412655992849,2.58269352983,0,0
MS0139,-1.53144012528,-0.427318764024,-0.276591638147,1.83561606714,0,0
MS0140,-1.39078971061,-2.08016882095,0.821995644707,2.59443397221,0,0
MS0141,-0.693524729829,3.1728756491,1.63319316024,-0.754003655051,0,0
MS0142,-0.268214579554,-0.201400813666,,2.0156132287,0,1
MS0143,-0.689696704332,-0.237757186303,,0.561735577409,0,1
MS0144,-0.701989232777,2.64263621075,-0.125268268955,-0.91487063727,0,0
MS0145,-0.338300056989,0.820988205851,1.75040777777,2.32793859227,0,0
MS0146,1.09341365354,0.0718404922615,-1.50078932738,5.74583206092,0,0
MS0147,0.125751476043,1.07274036641,,1.49197756082,0,1
MS0148,0.756116464263,0.416794625541,0.299542519349,4.00261807992,0,0
MS0149,1.0304404375,,-0.742769719087,2.80251681183,1,0
MS0150,1.49121647431,0.33559686395,0.0834763528905,4.65782611443,0,0
MS0151,1.53124767491,-2.1377177149,-0.579068042844,6.48507723246,0,0
MS0152,-0.274382245458,1.28665922418,-0.88824035755,0.485638312798,0,0
MS0153,-0.331911590607,0.534242946126,-0.130728767038,3.53489225845,0,0
MS0154,-0.206595198568,2.1545522502,0.990126009845,0.47157504936,0,0
MS0155,1.47134208358,1.41824461626,,6.69524433926,0,1
MS0156,-0.766120611324,1.36404858938,-0.472305552214,-0.221506299086,0,0
MS0157,1.60426488229,1.07356642803,1.54078981105,3.14368950419,0,0
MS0158,-0.457732922234,-0.737394851805,-0.105781168041,2.60076268694,0,0
MS0159,-0.958414547273,0.0990762817071,-0.618973576292,1.32483848114,0,0
MS0160,1.22443924232,-0.990906559306,-0.520848893642,4.42097969728,0,0
MS0161,-1.40414211081,2.26715844681,-0.587133455231,0.276911265429,0,0
MS0162,0.901286545148,1.47599746682,-1.08344206188,3.13531948516,0,0
MS0163,0.729008002917,-1.85501782138,,6.02970252064,0,1
MS0164,-2.36038368848,-0.176980090433,-0.0155155040617,-1.22768285761,0,0
MS0165,0.364619418297,-0.247986832511,0.947674507788,4.73806793868,0,0
MS0166,-0.724512283221,0.481803241272,1.00225637889,1.66100977954,0,0
MS0167,-1.59887044136,1.01361839654,-1.4771557444,0.242438436779,0,0
MS0168,-0.446724573251,-0.402209558326,,3.83385289763,0,1
MS0169,-1.4663645297,0.344937277473,1.35902777083,0.518233953064,0,0
MS0170,-0.480623526803,,-0.908484986916,0.741308075887,1,0
MS0171,1.19967640769,0.116426711108,-1.58456466822,5.1440840962,0,0
MS0172,1.13289106313,-1.24589542748,-0.441506230191,4.55295138173,0,0
MS0173,-0.74627543395,-0.181918309111,0.584695916415,2.95394690969,0,0
MS0174,0.241661995249,0.489584853192,,0.0311223092166,0,1
MS0175,-1.52290648032,0.190186004173,0.0157538774889,0.776410593608,0,0
MS0176,-0.163786286397,-0.912507247577,0.623931094756,1.99650030494,0,0
MS0177,-0.587740325143,0.0924602829901,-0.92462841846,2.08282119692,0,0
MS0178,-0.312377621329,-0.0486715354187,-0.552801025358,2.1073930061,0,0
MS0179,1.26601929234,0.437484986885,1.94731176548,4.90503945715,0,0
MS0180,1.61194116973,-0.601556308344,,7.32086909112,0,1
MS0181,-0.0550079143582,2.02165750596,-1.06399979795,-1.02970939948,0,0
MS0182,-0.527931484427,-1.21243482997,-2.49189064303,2.71159476754,0,0
MS0183,-0.738640148617,-0.300463418002,1.63861366337,2.78118159557,0,0
MS0184,0.19618128471,1.10712901721,0.29869296157,1.54858572976,0,0
MS0185,1.03085663434,0.256340622769,,2.85293695094,0,1
MS0186,-0.227189467454,,-0.39712349897,1.70661597521,1,0
MS0187,1.10131235793,-1.2008862656,,6.51610409968,0,1
MS0188,-0.814342726862,-0.642116337354,-0.406067400598,1.81434492196,0,0
MS0189,0.801833646717,,-0.434132699757,4.82498109217,1,0
MS0190,0.998830082907,,-0.0440156214857,6.38590452724,1,0
MS0191,-0.372543099606,0.671822457825,-0.219845106349,1.17438161291,0,0
MS0192,0.76115150599,-0.981093610526,-0.980892411618,5.20147152333,0,0
MS0193,-0.397418456709,0.407078268856,0.679862155952,1.10575874201,0,0
MS0194,-0.377407223826,0.0441428171503,0.973468286752,4.2909414402,0,0
MS0195,-0.816197461889,0.983042969668,-0.73907978456,1.02082046947,0,0
MS0196,2.47743532558,,,6.16346995895,1,1
MS0197,-0.99840341476,-0.276092970928,1.17180278695,1.52133832393,0,0
MS0198,0.756959063043,-0.621954131793,,6.35769598724,0,1
MS0199,0.661872050143,0.826761337222,1.12369871835,6.62710608634,0,0
MS0200,1.09984294876,-0.578570494302,0.962822595794,5.20794491262,0,0
MS0201,-0.365614532345,-0.989742143378,0.551602785259,3.04122052691,0,0
MS0202,0.0307419278174,1.13649815079,0.714621889425,3.78513792392,0,0
MS0203,0.504944542067,0.515403573262,-1.5379166551,1.37975028562,0,0
MS0204,-0.51893881294,-1.59587394248,-1.06256271824,2.59136064408,0,0
MS0205,-1.27011132603,-0.255165655073,0.188470990079,-1.00049253936,0,0
MS0206,1.76711266043,-1.06416838882,-0.244945506241,5.76820825588,0,0
MS0207,-0.809492131578,0.788568234588,-0.15671996853,0.621238193514,0,0
MS0208,0.352201380493,-1.8057122508,-0.298282242443,6.26853423293,0,0
MS0209,1.42893733532,-0.961362175367,,5.39664226192,0,1
MS0210,-9.89289936163e-05,,-0.307129719435,2.07332099092,1,0
MS0211,-0.215333791089,-0.291369813861,-0.245014634078,3.15494939452,0,0
MS0212,-0.775526806381,-0.723694647811,-0.930788745487,0.267858178216,0,0
MS0213,-0.58071342345,-1.23939689612,-0.597695117267,2.62900375274,0,0
MS0214,-1.28158122572,0.616725718324,-1.17637156044,-0.695155637305,0,0
MS0215,0.617440869808,-0.453880560091,0.332197202038,3.80972253305,0,0
MS0216,-0.592156680028,1.52722909658,,1.24508261209,0,1
MS0217,-1.23545913291,,0.872869775752,1.16555536906,1,0
MS0218,2.84356069196,,,7.1964963237,1,1
MS0219,0.0581670867566,-2.79861151214,0.817521866601,6.35896065611,0,0
MS0220,0.166914676664,0.950589608723,,2.57616319189,0,1
MS0221,0.658965448097,-0.257958815681,-0.0511042035178,2.41472752729,0,0
MS0222,-1.35955968287,,-0.474299242072,-0.0622208441866,1,0
MS0223,0.888903929967,,-0.0812395270666,4.62719573743,1,0
MS0224,1.58842079599,0.0984863760401,,6.24075678469,0,1
MS0225,-0.654477775862,1.29060570016,1.69098277253,1.94340869143,0,0
MS0226,1.27398245403,0.613758370221,-0.2599842582,5.23439794901,0,0
MS0227,-1.40900646592,1.48219127922,1.38172057765,0.302305946076,0,0
MS0228,-0.317669332908,1.16655844451,-0.321370750544,1.61435810948,0,0
MS0229,-0.0506572589885,1.13724637855,,1.16189203532,0,1
MS0230,-0.771281334008,0.633872909653,-1.13232568058,0.286131072566,0,0
MS0231,-0.483592553257,-0.827512339016,-0.364252259024,2.67022281954,0,0
MS0232,0.110635471065,2.27192051856,,0.392946879289,0,1
MS0233,0.0532221269938,-0.316405495534,0.690917171298,5.58722429771,0,0
MS0234,-0.533341951945,-0.542609013857,1.32798644137,3.76352691762,0,0
MS0235,-0.717928880692,-0.334975112513,0.419902799289,1.25118103772,0,0
MS0236,0.449001267126,,-0.899570990615,3.6872133827,1,0
MS0237,0.175110204895,-0.966499890601,,4.23224137705,0,1
MS0238,1.3764729213,-0.300671732237,-1.64112953728,4.51598380167,0,0
MS0239,-0.432486036236,1.8118034752,-0.204254508407,0.226594226979,0,0
MS0240,-0.226322808562,,-0.765485501136,1.60772668374,1,0
MS0241,0.0112136262933,-0.0256133169909,1.26727596521,4.91325581809,0,0
MS0242,0.287956776021,-0.785778896308,0.662207188214,4.48686798367,0,0
MS0243,-0.103755381168,0.362107169845,0.280151731535,3.53806195418,0,0
MS0244,-0.383250334416,1.89585396871,-0.423917061674,-1.99992756601,0,0
MS0245,-0.431403914862,0.249638388068,,2.61905639279,0,1
MS0246,-0.106983493198,0.286146792405,-0.436902732093,2.09827987662,0,0
MS0247,0.973796638923,-0.213027219561,-1.66190860303,2.84896614586,0,0
MS0248,0.509283826241,0.45925674763,1.25466650401,4.51212040238,0,0
MS0249,0.0462234202274,0.306179016822,-0.681748266369,2.67574940186,0,0
MS0250,0.979914407584,0.229139687856,1.00228175562,4.14161489459,0,0
MS0251,-0.807285205935,-0.572361353262,,1.95349490806,0,1
MS0252,0.318894279538,0.436469775699,,2.89293850778,0,1
MS0253,0.445108431406,-0.130827782244,0.358382403392,4.08838162789,0,0
MS0254,-0.309725194831,-0.616615227979,0.548668191069,2.31873329037,0,0
MS0255,-0.54150268548,-0.882638015684,-0.511410206873,2.80255055,0,0
MS0256,0.708921482501,1.92773855926,0.905710363321,3.45644506056,0,0
MS0257,-0.330591451681,0.30029027976,-1.14122192185,2.30142613029,0,0
MS0258,-0.475106223363,1.10814248106,-1.34604566492,0.48869035965,0,0
MS0259,-1.07160587018,0.145441173785,-0.803651623889,2.47534471685,0,0
MS0260,-1.27485309329,0.277452060327,-0.90279757844,0.450078938634,0,0
MS0261,-1.34030799546,-0.156824807538,0.0450779636345,1.55258623865,0,0
MS0262,2.22489000757,2.05136445304,,4.2565487502,0,1
MS0263,1.18276071749,-0.690267695169,,4.81611936805,0,1
MS0264,-2.43447517576,0.474022662749,1.26754672519,-0.36497948546,0,0
MS0265,-1.3925112977,-0.241469827352,-0.476988229464,2.13037859217,0,0
MS0266,-0.537892606962,,0.447882326773,4.77540296493,1,0
MS0267,1.3588995334,1.06525891961,-0.6722374413,2.65610992989,0,0
MS0268,-1.77277964396,1.76663277484,1.70158372931,-0.204151326353,0,0
MS0269,0.714250485891,-1.80614419539,0.244978021808,5.94277261438,0,0
MS0270,-0.857405613178,0.660516237568,0.489226128825,1.91045512652,0,0
MS0271,-1.34682837763,1.16434213519,-1.10353697842,0.0944874124619,0,0
MS0272,-0.538164894646,1.57494950803,,1.04488513413,0,1
MS0273,-0.268698145363,1.52531598195,-0.688209804301,0.304605111644,0,0
MS0274,-1.32911445357,-1.57548984026,-0.5276414569,3.11036006523,0,0
MS0275,0.187173517557,-1.69041794555,-1.16171356068,4.72730910806,0,0
MS0276,-0.712341869863,-0.531582186921,,2.43509592393,0,1
MS0277,-1.2770178178,0.699505371214,1.30691695928,0.528397043875,0,0
MS0278,0.303626238426,0.810776233894,0.464167534945,4.42085316758,0,0
MS0279,-0.923399807846,,0.660316082485,0.278532922614,1,0
MS0280,0.023255707518,0.303708107355,-0.234313451433,4.57434871604,0,0
MS0281,-1.3866443183,-1.63623649793,-0.957052816031,0.710947642578,0,0
MS0282,-0.344552103094,0.487622081534,0.657502647684,2.70330901863,0,0
MS0283,-0.462063092439,-2.16968938206,-0.134182935493,1.9025454642,0,0
MS0284,0.232380453028,-0.0790929121446,0.200349621927,4.13637882205,0,0
MS0285,-0.808523130004,0.231449005178,-0.064471222633,0.513548746466,0,0
MS0286,2.37821946252,0.105060390324,,5.37464345987,0,1
MS0287,1.31815203649,0.365200031441,-0.886875925539,4.01246733338,0,0
MS0288,-0.184436069101,1.13032238189,-1.31506167836,0.423569164877,0,0
MS0289,-0.138596712724,-1.60805453412,0.285616964607,3.4554788216,0,0
MS0290,-0.531143664497,0.720934482111,-0.710824543407,0.991242062097,0,0
MS0291,2.32290254474,-1.78807493938,,8.70981614807,0,1
MS0292,-0.309944497589,0.755797028597,0.323337684167,2.61912828811,0,0
MS0293,-1.51272580146,0.408597937908,,-0.13355038109,0,1
MS0294,-2.08435944551,-1.33948388934,-1.51768118895,-0.0649364715014,0,0
MS0295,1.68030295157,-0.608775749405,-1.50124301237,4.74680727476,0,0
MS0296,1.26079668343,0.443661397202,,3.87535877932,0,1
MS0297,0.945241062574,-0.822001713091,,4.61318364672,0,1
MS0298,-0.608608706126,,-0.883089170902,1.705112244,1,0
MS0299,1.05353412891,-1.57172045883,0.58112177583,5.42882012107,0,0
MS0300,-0.188495329094,-0.251794935415,0.744712442638,2.53871801805,0,0
MS0301,1.20605243506,0.873308988673,-0.462777732546,4.94299405149,0,0
MS0302,-1.16528705416,0.210445477458,0.171734863642,2.75104982319,0,0
MS0303,0.388964032434,-0.0829739892443,0.398608751847,3.13399692399,0,0
MS0304,0.300261907152,0.382461732611,-1.35756926314,2.64816613259,0,0
MS0305,0.669573261244,-1.29453479103,0.27249152648,5.60022427773,0,0
MS0306,0.0674501567855,-0.0125008432193,-0.477914733065,1.25714153315,0,0
MS0307,0.0637658415714,,0.851943921999,3.14565306875,1,0
MS0308,0.793443404252,-1.2681640168,0.434293338776,5.70405975187,0,0
MS0309,-0.476274491416,-1.53353695582,1.1008603312,4.25058126087,0,0
MS0310,-1.20671007877,,-0.366253065124,-0.00772400747424,1,0
MS0311,-0.475408578641,0.612950630449,-0.949375098141,1.75720778299,0,0
MS0312,2.04306382208,0.0289074906876,-0.0978591927452,6.63207610591,0,0
MS0313,0.0251224861104,0.989148495624,1.12659648929,3.53691589451,0,0
MS0314,1.17093055871,-0.431801165422,,6.44175842922,0,1
MS0315,-1.0041490138,,2.6199388793,4.2647414826,1,0
MS0316,-0.811253630562,1.38487381095,-1.81237599509,0.975987277547,0,0
MS0317,-0.506774772935,,1.67153626672,1.37248233779,1,0
MS0318,0.551986454622,-0.226176865016,-1.41182198167,1.89717977462,0,0
MS0319,0.712891807743,-0.19151991085,-0.420008527253,3.34779919145,0,0
MS0320,0.651201648418,0.631839499417,1.23491741468,5.55286320948,0,0
MS0321,-0.443570487917,-0.146382259447,-0.374736911707,3.52569552089,0,0
MS0322,-0.114761213302,0.284494247613,,2.76479000798,0,1
MS0323,0.666456465282,-0.766809217141,,5.53902825103,0,1
MS0324,-0.2656030147,,0.191654782394,1.84411887622,1,0
MS0325,0.293887480766,-0.325262105661,-0.735348115547,2.45529900807,0,0
MS0326,-0.621307452959,,-0.289293165096,0.508503687479,1,0
MS0327,-0.246020745237,0.802943692615,-1.1857438341,0.591698987176,0,0
MS0328,-0.863107506212,-0.867031332477,-1.41431267567,2.70868944546,0,0
MS0329,-1.29749866334,1.63144479118,-0.146289756445,-1.28364986789,0,0
MS0330,-1.12889512911,0.554328157306,-1.95394432823,1.07215661955,0,0
MS0331,0.860217779254,-0.297172005236,,3.06503709412,0,1
MS0332,0.17944644637,-0.884346096454,1.38182667907,4.04810982307,0,0
MS0333,1.17182048827,0.595567701764,-0.322878464006,4.06081807017,0,0
MS0334,-0.568550650569,,-1.32324718559,2.15073656615,1,0
MS0335,-1.09134440153,-0.310196121411,-0.46508558296,1.81819931247,0,0
MS0336,-0.401312069867,,-0.788396934184,2.71454972447,1,0
MS0337,0.080537777273,-0.811478084545,0.747027909474,3.57728180656,0,0
MS0338,-0.849813885826,1.03842771208,-1.16491065792,-1.44106894078,0,0
MS0339,0.403122127135,-0.380269369587,-0.975985605041,4.74678613829,0,0
MS0340,0.856707652065,0.32723453291,0.881987266665,5.3412224071,0,0
MS0341,0.217432797295,0.192807276258,0.923773079672,3.35744527693,0,0
MS0342,0.792090114443,-0.99742136025,,7.72853389557,0,1
MS0343,0.329594917588,0.183224097243,-3.74570375526,2.16871718811,0,0
MS0344,1.14166521885,1.41703026386,,5.3166755292,0,1
MS0345,1.74620660868,-3.20561860332,-0.118945105738,7.04686456657,0,0
MS0346,-0.508118983765,2.32770214226,0.901745462375,-0.922772674385,0,0
MS0347,1.07375922854,,,3.33981759035,1,1
MS0348,0.801517423132,,-0.272746160639,1.59670679689,1,0
MS0349,-0.363211881205,-0.104923729395,2.13551431267,6.01824416216,0,0
MS0350,-0.00391217461462,-0.341945627806,0.680498429751,2.24745480553,0,0
MS0351,0.189278259728,,,4.28272979187,1,1
MS0352,0.425235019882,0.984517307564,0.229408784202,2.20935236606,0,0
MS0353,1.56503155998,-0.863913253351,,5.47237886766,0,1
MS0354,-1.60255966214,2.15873283076,-1.00506053427,-1.42893582216,0,0
MS0355,-0.269835664855,,,0.544103983139,1,1
MS0356,0.940472284328,-2.02669630123,-0.576769146184,7.8089715979,0,0
MS0357,-1.83687919838,,-0.633384021946,-3.61578158915,1,0
MS0358,0.726404334534,-0.371665965184,0.531156588949,5.77106504996,0,0
MS0359,-0.39382323109,,1.56367344067,1.68193343172,1,0
MS0360,0.119033289249,0.533332324085,0.316298950446,4.30656930615,0,0
MS0361,2.24405959831,-0.0120862879439,-0.698121622983,8.26560530324,0,0
MS0362,-0.257788306908,2.44274590771,-0.676052708975,2.3950498312,0,0
MS0363,-1.63897132718,0.700084583799,-0.204738602467,1.26156856131,0,0
MS0364,1.61389423241,0.263556885465,-1.44111771342,3.6810317801,0,0
MS0365,-0.856726692628,0.814173041677,0.205294374319,-0.692125639598,0,0
MS0366,-0.341946456125,-1.39993187879,,4.76899656904,0,1
MS0367,0.875599044265,-2.16417204115,0.719604169272,6.37178626606,0,0
MS0368,-0.282152046356,,-0.615887593843,2.25120874994,1,0
MS0369,-0.0626496666497,1.04944374124,0.852853429841,3.37991864161,0,0
MS0370,-2.07110931328,-0.475840298978,-1.11564418833,0.492063087586,0,0
MS0371,-1.8332900404,1.34988159061,1.32148443239,-0.814716381004,0,0
MS0372,-0.287615456075,-0.108472479939,-0.427838971561,5.16126728805,0,0
MS0373,-0.110266495734,0.0397457583611,-0.560095003167,2.94552035259,0,0
MS0374,1.05233729047,-0.848623404851,1.82097807038,5.76484834634,0,0
MS0375,0.290454188582,-0.0700150017556,-0.758062335637,2.05749241708,0,0
MS0376,0.339500033001,0.75825851274,1.2238070677,3.86889196103,0,0
MS0377,-1.06470657049,-0.397003318813,0.353163541019,0.527218437638,0,0
MS0378,-1.68940410726,,1.0050420928,2.53719522061,1,0
MS0379,-0.654245174268,1.90256005361,0.530773381273,-0.51725485537,0,0
