row_id,x1,x2,y,mu_truth,sigma_truth
B0046,2.22345095652,-0.249976752894,5.52544316218,6.19687866594,0.8
B0047,-0.665920666729,-0.804656762686,0.749588576729,0.972815429227,0.8
B0048,-0.0666307652403,0.328928705775,-0.237431010267,1.03780976374,0.8
B0049,0.587097491489,0.986968526842,1.47977887674,1.68722645614,0.8
B0050,0.354298083785,-0.0229602742138,3.09566128541,2.23155644178,0.8
B0051,0.282551798172,-1.05200733695,3.18638197233,3.1171109333,0.8
B0052,-0.961473590841,-0.163305124776,-1.03626640441,-0.259642056905,0.8
B0053,-0.161981465397,-0.331977536269,0.874510251176,1.50801460547,0.8
B0054,1.07533154498,-1.0098401125,4.247422044,4.66050320245,0.8
B0055,1.58224525473,0.309338742684,4.45673574571,4.35515176677,0.8
B0056,-0.702216682128,0.142266632011,0.972635428524,-0.0466999962679,0.8
B0057,0.583960944623,-1.00180352878,4.00656089939,3.66972541803,0.8
B0058,0.770209508847,-0.140148240716,3.65499204597,3.18056725841,0.8
B0059,0.0817941362251,-0.577803267631,2.71741965409,2.24139154008,0.8
B0060,-1.347463592,-0.891649712724,-0.38258301643,-0.303277471269,0.8
B0061,-0.00931596632617,0.793248284868,-0.00240452247938,0.688119782479,0.8
B0062,-0.303481247614,-1.29206578455,3.45422057894,2.18510328932,0.8
B0063,0.509606470002,0.405649996682,1.87006219642,2.11356294332,0.8
B0064,-0.708450891292,-1.20305370856,2.44043873153,1.28615192597,0.8
B0065,-1.95681323324,0.450478894969,-3.53022436125,-2.86410536144,0.8
B0066,0.303279323315,0.480557326502,1.69733428714,1.62600132013,0.8
B0067,-0.298623047097,-0.744503315512,0.963284915803,1.64725722132,0.8
B0068,-0.262346174889,1.22761036706,-2.1903219529,-0.252302716835,0.8
B0069,1.22111857887,-1.45079067992,5.50863579479,5.39302783766,0.8
B0070,-0.342796924579,-0.273116912476,1.39105198811,1.08752306332,0.8
B0071,-1.15507917866,-0.0313882984829,-0.600123606767,-0.778770058831,0.8
B0072,0.572974467636,-0.951806406753,5.03222879207,3.59775534202,0.8
B0073,-0.834871577523,0.60751696078,-1.29461296422,-0.777260115825,0.8
B0074,-0.407132857699,-0.516261819789,1.17441348799,1.20199610439,0.8
B0075,-0.704381539775,0.488470764263,-0.162554822236,-0.397233843814,0.8
B0076,1.24571048752,1.12599197557,2.24403955264,2.86542899948,0.8
B0077,-0.451576568262,-0.691930073169,1.71463948831,1.28877693664,0.8
B0078,1.03454745331,1.15896216372,1.74329795864,2.4101327429,0.8
B0079,-0.0732722294577,-0.797510248402,1.97147219767,2.15096578949,0.8
B0080,-0.0981102082576,-0.198811956526,1.57647353634,1.50259154001,0.8
B0081,-0.169302749506,1.13554914505,0.77130581608,0.0258453559343,0.8
B0082,-0.354969974754,-1.29883749972,2.3006750522,2.08889755022,0.8
B0083,0.719332308842,0.278031905205,2.34056597841,2.66063271248,0.8
B0084,-0.495063662873,1.83958527195,-1.62786114856,-1.3297125977,0.8
B0085,2.47661794157,-2.16828067549,8.70633158372,8.62151655862,0.8
B0086,-1.2314495224,0.0947929156645,-0.931226189646,-1.05769196047,0.8
B0087,-0.193026734488,0.517356196239,-0.527742403994,0.596590334786,0.8
B0088,-0.406346133003,-0.458357403864,2.36043853766,1.14566513786,0.8
B0089,-0.606650760389,1.63959188398,-2.15145418578,-1.35289340476,0.8
B0090,0.633907123458,0.907355885242,1.00305608598,1.86045836167,0.8
B0091,-0.00135982773681,0.534342895853,1.01375731858,0.962937448673,0.8
B0092,-0.646669525675,2.098757477,-0.892779480158,-1.89209652835,0.8
B0093,0.288339714634,-0.149986278162,2.35498960747,2.22666570743,0.8
B0094,-0.478837751008,0.914629243726,-0.699779796908,-0.372304745743,0.8
B0095,-0.0962084214986,0.69664026831,1.00621342121,0.610942888693,0.8
B0096,1.10333383716,-0.337707836864,3.64507196947,4.04437551119,0.8
B0097,0.272161964531,-1.15885148386,4.21993854493,3.20317541292,0.8
B0098,0.741870523524,0.184301398849,2.13823113793,2.7994396482,0.8
B0099,-1.21227371004,0.123414649414,-0.124555051089,-1.0479620695,0.8
B0100,-1.55008641536,1.44565135228,-2.28370432334,-3.04582418299,0.8
B0101,0.714200714806,-0.201195671564,2.53892325552,3.12959710118,0.8
B0102,-1.1710432046,0.349843125433,-0.483108491271,-1.19192953463,0.8
B0103,0.236927172492,0.66900950149,0.69806130622,1.30484484349,0.8
B0104,-0.817421573858,0.25223843575,0.364401426721,-0.387081583465,0.8
B0105,1.43447361918,-0.426859414653,3.64736299024,4.79580665302,0.8
B0106,-0.204123127314,0.284673152282,-0.151651963526,0.807080593089,0.8
B0107,-1.76020957037,-1.0242203012,-1.17260549307,-0.996198839538,0.8
B0108,0.888816892471,1.06388453475,1.98855776134,2.21374925019,0.8
B0109,-0.807303865138,-0.283817622435,0.717895692881,0.169209892158,0.8
B0110,-0.950501589206,0.0525210150829,-0.319189423138,-0.453524193495,0.8
B0111,-0.0998582552904,-1.02293915712,2.30803692561,2.32322264654,0.8
B0112,-1.35186562951,-0.105770180839,-0.33348471309,-1.09796107818,0.8
B0113,-0.0200161186658,-1.47212178005,4.12636929465,2.93208954272,0.8
B0114,0.612522191664,0.638990871381,1.91336839594,2.08605351195,0.8
B0115,-0.627368201564,1.91921600284,-1.17529837934,-1.67395240597,0.8
B0116,0.482713057981,-0.839291603056,3.91546902722,3.30471771902,0.8
B0117,-1.45072776831,1.18832675692,-2.41056504018,-2.58978229354,0.8
B0118,-0.798931745604,0.770127133303,-0.87748119365,-0.867990624511,0.8
B0119,-1.73776854483,-0.502850906583,-1.32388478132,-1.47268618308,0.8
B0120,-0.311697994803,-0.451972225238,2.25639837803,1.32857623563,0.8
B0121,-0.529086799361,-0.596711342987,0.449253517823,1.03853774426,0.8
B0122,-0.302585774763,-0.0057203123451,1.82697677622,0.900548762819,0.8
B0123,-0.144331200844,-1.10819499908,1.36795213217,2.31953259739,0.8
B0124,-0.305940641714,-1.07386908585,2.90266420544,1.96198780242,0.8
B0125,-0.010607640642,-0.799481258572,1.82155979237,2.27826597729,0.8
B0126,0.130175541667,0.331930016722,0.84383790522,1.42842106661,0.8
B0127,0.215902034332,0.637727479088,1.44638867895,1.29407658958,0.8
B0128,-1.5093089316,-0.4153060976,-0.550277067144,-1.10331176559,0.8
B0129,0.175070239575,0.908441428272,1.00363544444,0.941699050877,0.8
B0130,-0.718539142249,0.252435705723,0.039730551587,-0.18951399022,0.8
B0131,1.45304257864,-1.48253983768,4.9343127202,5.88862499495,0.8
B0132,-0.721209697166,-1.94497157428,3.34860415212,2.00255217995,0.8
B0133,0.267363361241,-1.13000479046,3.02920015109,3.16473151295,0.8
B0134,-0.336593435243,1.81783981245,0.474194245338,-0.991026682939,0.8
B0135,-0.457426658762,-0.248370479865,-0.264113342351,0.833517162341,0.8
B0136,1.08952128853,-0.158334781693,2.50575811705,3.83737735875,0.8
B0137,1.49525122022,0.215315184727,3.54219531896,4.27518725571,0.8
B0138,-0.479861558843,1.60753495438,-0.331741711594,-1.06725807206,0.8
B0139,-1.62055519616,0.513759127095,-2.18993965871,-2.25486951942,0.8
B0140,0.000623835060379,-1.42250666224,4.50509031614,2.92375433236,0.8
B0141,1.87155977068,-0.97641164721,7.41742165026,6.21953118857,0.8
B0142,-0.12756110625,2.18474499895,0.460166018678,-0.93986721145,0.8
B0143,-0.0409201480398,-0.724993949977,2.95174806305,2.1431536539,0.8
B0144,0.514916961421,-0.640403435485,2.83199332245,3.17023735833,0.8
B0145,-0.114073825925,0.111635851895,-0.24289150203,1.16021649625,0.8
B0146,-0.463178173018,-0.653829814503,1.6028752318,1.22747346847,0.8
B0147,-1.71742175775,-1.65929376559,-1.08631780193,-0.275549749924,0.8
B0148,-0.353688404754,-0.0380232467042,-0.260762133158,0.830646437195,0.8
B0149,-0.285400079296,-0.785017141678,0.930443810223,1.71421698309,0.8
B0150,0.311856526938,-1.47419864047,4.30144797539,3.59791169435,0.8
B0151,0.611519128372,0.116707048321,2.45328707684,2.60633120842,0.8
B0152,1.58017467655,1.55970217725,2.69082426529,3.10064717584,0.8
B0153,-1.08203004255,0.454326489479,-0.911770118481,-1.11838657459,0.8
B0154,-0.134742860095,-1.15787204997,1.61227535444,2.38838632978,0.8
B0155,1.1055473198,-1.48872568595,5.12444726474,5.19982032554,0.8
B0156,0.263133604589,-0.211882258348,2.44217554029,2.23814946752,0.8
B0157,-2.04387485123,-0.878312154238,-1.6786556414,-1.70943754823,0.8
B0158,-0.0573677586514,-0.847423380875,0.963046017261,2.23268786357,0.8
B0159,-3.02883023137,-0.147277104494,-4.3857386682,-4.41038335825,0.8
B0160,1.76613220698,1.5176632753,2.89799857527,3.51460113866,0.8
B0161,-0.358060330767,1.32865284256,0.174482652267,-0.544773504098,0.8
B0162,-0.0451679364496,-1.34402069828,2.65111613671,2.75368482538,0.8
B0163,0.54297479391,0.332439697171,1.92367851169,2.25350989065,0.8
B0164,0.344657004234,2.14839708962,0.306176752938,0.0409169188465,0.8
B0165,1.09914774177,1.17265359077,2.21516433122,2.52564189276,0.8
B0166,-2.41964435635,0.0730617616907,-4.36971510464,-3.4123504744,0.8
B0167,-0.346868227529,0.358941032534,0.170201352082,0.447322512408,0.8
B0168,-0.196091219483,-0.258003910076,1.02730049188,1.36582147111,0.8
B0169,0.562124173906,-1.10883210436,2.81070182787,3.73308045217,0.8
B0170,1.25004340988,1.76141519066,2.42499664313,2.23867162909,0.8
B0171,-0.250024662208,1.82562389717,-0.756804870546,-0.825673221583,0.8
B0172,0.0268385468875,-0.350637222772,1.27171280549,1.90431431655,0.8
B0173,-0.00252987435333,0.403984033103,0.49772141298,1.09095621819,0.8
B0174,-1.41399418601,-1.03477862596,-0.799014779339,-0.293209746061,0.8
B0175,0.146269738141,1.14159417106,1.03514963468,0.650945305222,0.8
B0176,0.285182240171,0.0672184118548,2.95579722398,2.00314606849,0.8
B0177,1.48670971247,-1.05897001247,4.88875743356,5.53238943742,0.8
B0178,0.434428338755,-0.106633922144,2.61016269949,2.47549059965,0.8
B0179,0.111591829079,-0.681175883599,2.01074635668,2.40435954176,0.8
B0180,1.38421864143,-1.49735260938,5.48452739998,5.76578989225,0.8
B0181,1.36308210533,-0.467801347256,4.69047314355,4.69396555791,0.8
B0182,0.539615562813,-0.387942068334,3.2462391201,2.96717319396,0.8
B0183,0.465979188162,0.441282368802,2.66532654221,1.99067600752,0.8
B0184,-0.654791231607,-0.0159677341961,-0.299697227333,0.206385270983,0.8
B0185,1.53497088431,-0.311832918204,4.52536332424,4.88177468683,0.8
B0186,0.435906176259,2.04156657509,-1.29338061353,0.330245777431,0.8
B0187,-0.231467654566,1.38408234334,0.44376019322,-0.34701765247,0.8
B0188,1.40263389538,-0.969594560621,7.40136657694,5.27486235138,0.8
B0189,0.329682376565,-1.24280870032,2.80206345119,3.40217345345,0.8
B0190,0.622350227175,-0.394584371463,2.34530304108,3.13928482581,0.8
B0191,0.29391505989,-0.446217628677,1.97766938504,2.53404774846,0.8
B0192,0.702223813826,-1.20557868333,5.42423387882,4.11002631098,0.8
B0193,0.207964420501,-2.10470289717,3.64814812342,4.02063173817,0.8
B0194,0.543747939076,1.32906035007,1.2655423627,1.25843552809,0.8
B0195,0.490672885391,-0.747906819302,2.94058781751,3.22925259008,0.8
B0196,-0.708528385639,0.172408400244,0.487243139266,-0.0894651715214,0.8
B0197,-2.49286886482,-0.539666936696,-2.94838640222,-2.94607079295,0.8
B0198,0.823426431142,-0.152943558886,4.32433184123,3.29979642117,0.8
B0199,0.121854516811,0.152390856347,2.73962019388,1.59131817728,0.8
B0200,0.605526808209,-0.986244830456,5.86702514836,3.69729844687,0.8
B0201,1.0464462528,-0.67919161147,5.27721444203,4.27208411707,0.8
B0202,0.970426829297,-2.29211635347,4.71915127927,5.73297001207,0.8
B0203,1.26591436208,1.41663194104,1.50062136317,2.61519678312,0.8
B0204,0.213610965517,-0.194664282929,2.93708957955,2.12188621396,0.8
B0205,-0.00196509517914,0.330145719796,-0.337252136681,1.16592408985,0.8
B0206,-1.34292337839,-1.42323562562,-0.261313872013,0.237388868844,0.8
B0207,-0.196720124505,-0.816602247559,3.21397199346,1.92316199855,0.8
B0208,0.720091157338,-0.214854994767,2.32235700937,3.15503730944,0.8
B0209,2.38385608038,0.591178632872,6.55919984157,5.67653352788,0.8
B0210,0.222401133992,0.391527773925,-0.0141260559465,1.55327449406,0.8
B0211,1.18102633913,0.584326123844,3.63183223481,3.27772655442,0.8
B0212,0.287102574355,-0.667319829784,2.92185780234,2.74152497849,0.8
B0213,-0.522594393844,-0.377768996426,1.32877465209,0.832580208737,0.8
B0214,0.8759314876,-2.55581604867,5.41526942222,5.80767902387,0.8
B0215,-0.162704531858,-0.487162140844,0.530582842626,1.66175307713,0.8
B0216,-0.441938580496,-0.127393638406,1.28524547307,0.743516477414,0.8
B0217,-0.104944536249,-0.56610179403,2.62363944123,1.85621272153,0.8
B0218,0.571503150751,-0.829881854601,2.95884171221,3.4728881561,0.8
B0219,-0.0468312793814,0.0471365767886,2.47374015007,1.35920086445,0.8
B0220,-0.774494908622,-0.703683786924,0.151407687259,0.65469396968,0.8
B0221,-0.627634965805,0.989261616536,0.0503644546469,-0.744531548146,0.8
B0222,-0.262042069187,-0.856402902336,1.21688646922,1.83231876396,0.8
B0223,0.216997031414,-0.489077335975,3.3238112182,2.4230713988,0.8
B0224,-0.270173381023,-0.243990637804,0.994949725216,1.20364387576,0.8
B0225,-0.870828963464,-0.582549532422,1.4806088615,0.340891605494,0.8
B0226,0.697940458533,0.266955750632,2.02300699508,2.62892516643,0.8
B0227,0.636447123693,1.44331556527,0.847378720672,1.32957868212,0.8
B0228,1.53027582229,1.22720526016,4.4693064693,3.33334638442,0.8
B0229,-1.58013765655,0.469375305661,-2.72649813924,-2.12965061877,0.8
B0230,-0.0740046441648,0.516236277524,1.81530992869,0.835754434147,0.8
B0231,0.0169152795669,0.378832751516,1.5251121351,1.15499780762,0.8
B0232,0.434311317561,0.179181158593,0.922711479704,2.18944147653,0.8
B0233,-1.62728947218,-0.0750490094499,-1.50866310054,-1.6795299349,0.8
B0234,-0.0308338764274,0.135854124681,0.413525203844,1.30247812246,0.8
B0235,-0.123351412876,0.153950717162,2.13191475078,1.09934645709,0.8
B0236,-0.725224626674,-1.44611659422,0.289057016012,1.49566734087,0.8
B0237,-1.07427413407,-0.641809981928,-1.05766067451,-0.00673828621762,0.8
B0238,0.58560331161,0.364127561681,1.63129037488,2.30707906154,0.8
B0239,0.273073531675,-0.0723131359314,1.28379718492,2.11846019928,0.8
B0240,-0.738986844668,1.76819002769,-1.34641655357,-1.74616371702,0.8
B0241,-1.00553429421,-0.312827812609,0.123573183082,-0.19824077581,0.8
B0242,-1.02349021044,0.766401555934,-1.22150144207,-1.31338197681,0.8
B0243,1.35863959714,-0.236913698002,4.02349624464,4.45419289229,0.8
B0244,-1.09662513871,1.54820514453,-0.362579119994,-2.24145542195,0.8
B0245,1.57856109388,-1.11759305813,5.99049303584,5.77471524589,0.8
B0246,-0.104913205487,0.169796096342,1.156466069,1.12037749268,0.8
B0247,-0.78072204797,-1.49655216241,1.24635696048,1.43510806647,0.8
B0248,-0.183899791859,2.03403330703,-0.220171910691,-0.90183289075,0.8
B0249,-0.505381960329,-1.55572508261,2.0402794929,2.04496116195,0.8
B0250,0.791114359607,1.04177287917,3.02243751429,2.04045584004,0.8
B0251,1.18377355941,-0.690215811131,3.22138614206,4.55776292996,0.8
B0252,0.741082443542,1.22947972173,2.10196370231,1.75268516535,0.8
B0253,-0.943416357937,-0.783934571343,-0.112582554279,0.397101855469,0.8
B0254,-0.110169522933,-0.70438707079,1.3895866339,1.98404802492,0.8
B0255,1.22009844496,1.05718723767,1.87865840536,2.88300965224,0.8
B0256,-0.678980958315,1.10694252288,-1.10458288161,-0.964904439507,0.8
B0257,-1.48072293101,0.296451688591,-1.05195065452,-1.75789755061,0.8
B0258,0.388255041083,0.558903687274,2.76676025904,1.71760639489,0.8
B0259,-0.348300267911,1.2618921987,-0.596445300926,-0.458492734518,0.8
B0260,-0.776644366265,0.263064777367,-0.645167568864,-0.316353509897,0.8
B0261,-0.00758583389592,-0.110686577898,1.09093393477,1.59551491011,0.8
B0262,-0.114276854138,-0.115523439158,0.433539344525,1.38696973088,0.8
B0263,-0.899088572526,-0.0461792906123,-0.741490638087,-0.25199785444,0.8
B0264,-1.57363815314,-1.52640154215,0.802554417917,-0.120874764128,0.8
B0265,1.65079856117,0.84863112051,3.58157820834,3.95296600183,0.8
B0266,0.672252291147,0.131634128327,3.34110414335,2.71287045397,0.8
B0267,0.296067851502,-0.844393414017,3.45376466813,2.93652911702,0.8
B0268,-0.900976369938,-1.19864775505,1.55200709421,0.89669501517,0.8
B0269,2.18283450412,-1.47941101602,7.03783805866,7.34508002426,0.8
B0270,0.925723896097,0.711176642653,3.50545618235,2.64027114954,0.8
B0271,-0.158907059309,1.91106103924,-0.753112646846,-0.728875157853,0.8
B0272,-2.123218651,1.11045986916,-5.92369088898,-3.85689717116,0.8
B0273,-1.57673228508,-0.950205739203,-1.09183555645,-0.703258830962,0.8
B0274,-2.29031178653,0.976130099129,-4.15449792023,-4.0567536722,0.8
B0275,-0.941954837127,-1.30447042155,0.212972544579,0.920560747293,0.8
B0276,-1.58867888977,-1.13527047033,-1.28305686271,-0.542087309216,0.8
B0277,-1.43157355619,0.147768056853,-1.43971662059,-1.51091516922,0.8
B0278,2.19226173423,-0.557616780781,7.09295531227,6.44214024924,0.8
B0279,-0.165357721075,2.03427479072,-2.28922189689,-0.864990232873,0.8
B0280,-0.936267398901,-1.08775344869,0.0835688578389,0.715218650888,0.8
B0281,-1.24265831765,-0.763081367258,0.402576477006,-0.222235268041,0.8
B0282,-0.596677293037,-0.747086672823,0.75998526645,1.05373208675,0.8
B0283,-0.86124406352,0.324283699869,0.0449192765673,-0.546771826909,0.8
B0284,-2.58167024595,1.51170443715,-5.05392369929,-5.17504492905,0.8
B0285,-0.255661728685,1.09806074862,-0.488231383797,-0.109384205994,0.8
B0286,0.697287426312,0.798965245943,1.45528264837,2.09560960668,0.8
B0287,-0.200294733047,-2.24983735242,3.46380698578,3.34924788632,0.8
B0288,-0.0495204831101,-0.960608815196,1.70849035146,2.36156784898,0.8
B0289,0.205524904131,0.841420294526,2.64325040391,1.06962951374,0.8
B0290,-0.923432634621,-0.219248770709,1.44947916959,-0.127616498533,0.8
B0291,-0.390450489721,-0.432476268273,2.64827196617,1.15157528883,0.8
B0292,-1.29813767325,0.670600234223,-1.96438775566,-1.76687558072,0.8
B0293,-0.285025165667,-1.50898028213,2.08118590378,2.43892995079,0.8
B0294,-0.262580013034,2.95659873754,-1.37447992371,-1.9817587636,0.8
B0295,1.11518382844,1.56767289621,3.31254703916,2.16269476067,0.8
B0296,-0.178214528662,-0.422124026849,1.01900597131,1.56569496952,0.8
B0297,0.709708583956,0.456324713763,1.93203808773,2.46309245415,0.8
B0298,-1.10490591842,-0.378100178457,-1.29512816433,-0.331711658385,0.8
B0299,1.24158984805,-0.409254790339,3.83506424786,4.39243448645,0.8
B0300,2.61510820384,0.99112199172,7.33945357174,5.73909441596,0.8
B0301,-1.87995939325,0.254402093727,-3.68669664127,-2.51432088022,0.8
B0302,0.964353522674,-0.0122083281725,2.338221656,3.44091537352,0.8
B0303,-2.00125513824,1.86728898473,-3.39170895377,-4.36979926122,0.8
B0304,-0.553799378672,-0.363719960471,-0.0614281008829,0.756121203127,0.8
B0305,-1.83761426383,1.63828451998,-3.79985995119,-3.81351304764,0.8
B0306,0.0187384586781,-0.141103336928,1.53180545472,1.67858025428,0.8
B0307,-3.15156017303,-0.530553205255,-3.84339317413,-4.2725671408,0.8
B0308,-0.500033821237,-0.497375186777,1.00274531823,0.997307544303,0.8
B0309,-0.956426400471,-0.619711775423,-0.234782248529,0.20685897448,0.8
B0310,-1.21570803096,0.909519522156,-0.530480910997,-1.84093558407,0.8
B0311,-0.0577065724196,1.10638845497,-0.103970799232,0.278198400187,0.8
B0312,1.30590374445,0.673544323925,1.90301195743,3.43826316498,0.8
B0313,-0.277588335493,0.350180791278,0.889207954842,0.594642537736,0.8
B0314,0.00292834672354,0.472055064311,0.293204969205,1.03380162914,0.8
B0315,-0.538523090033,-0.00972957063199,0.183282692346,0.432683390567,0.8
B0316,1.84720365934,-0.598365817298,4.43257229345,5.79277313598,0.8
B0317,0.965777926461,-0.530100215076,3.60280610927,3.961656068,0.8
B0318,-0.549212900489,0.0579679504398,-0.445086315078,0.343606248582,0.8
B0319,0.343110760609,0.509884209263,1.56949597157,1.67633731196,0.8
B0320,0.927889586961,-0.269823226459,3.59048488558,3.62560240038,0.8
B0321,-1.55964285647,-0.53633798508,-0.410257298036,-1.08294772786,0.8
B0322,0.749916719944,0.690094907792,3.1320871892,2.3097385321,0.8
B0323,-1.74597246961,2.21572686692,-3.89913477272,-4.20767180615,0.8
B0324,0.563785719526,0.674222207231,2.6571428497,1.95334923182,0.8
B0325,-0.453418291982,-0.142972768226,0.371167922699,0.736136184262,0.8
B0326,0.010544299483,-0.650625974292,2.01676288149,2.17171457326,0.8
B0327,0.4717160343,-1.75795199212,4.18215975466,4.20138406072,0.8
B0328,-0.343319366147,-1.40037044805,2.73738761025,2.21373171575,0.8
B0329,-0.703183893392,1.43157986751,-1.26880073264,-1.3379476543,0.8
B0330,0.461330831916,-0.71299214011,2.48043271358,3.13565380394,0.8
B0331,0.241523111983,-0.876229935307,2.71820063072,2.85927615927,0.8
B0332,-0.601972912048,-0.708735845895,1.99048573065,1.0047900218,0.8
B0333,0.995912228975,-1.59316240679,5.55344895231,5.08498686474,0.8
B0334,0.881127644746,-0.699271412336,3.83030331833,3.96152670183,0.8
B0335,0.0575372099935,-0.569024372982,2.62145139455,2.18409879297,0.8
B0336,1.578034343,-1.01019887296,5.85743997514,5.66626755896,0.8
B0337,2.42010466945,-1.26154313125,6.65389144784,7.60175247015,0.8
B0338,2.17290815048,-0.826775863221,5.15232086837,6.67259216418,0.8
B0339,0.713245442564,1.47784419564,-0.255238629872,1.44864668948,0.8
B0340,1.23708331717,-1.59384127642,3.96948550284,5.56800791076,0.8
B0341,-1.71548890039,1.99117433952,-3.25264106125,-3.9221521403,0.8
B0342,-0.446788887324,0.727294215461,0.536564367072,-0.12087199011,0.8
B0343,0.902591242706,0.660058309396,2.87605774152,2.64512417602,0.8
B0344,1.39725669022,0.484125900526,3.19400471095,3.81038747992,0.8
B0345,0.775442094491,1.49214107239,2.41458160269,1.55874311659,0.8
B0346,-0.23575832645,2.05958697815,-0.518435652579,-1.03110363105,0.8
B0347,1.30152379718,1.61446517405,2.2577285282,2.48858242032,0.8
B0348,-0.00531559711259,1.6689335653,-0.174283200094,-0.179564759523,0.8
B0349,-0.694168695497,1.29739795537,-0.838480614833,-1.18573534636,0.8
B0350,-1.38879124574,-0.0324777404371,-0.713904732781,-1.24510475105,0.8
B0351,-0.547285792541,1.94949998357,-1.14662983258,-1.54407156866,0.8
B0352,-0.235609250356,0.727423682415,1.87572169464,0.301357816873,0.8
B0353,0.353725246099,0.851346082095,1.29008072191,1.3561044101,0.8
B0354,0.101558734518,0.00614724367289,0.864299684518,1.69697022536,0.8
B0355,-0.950760465592,-0.328619708908,-1.62830442071,-0.0729012222761,0.8
B0356,0.969754278096,0.395505577466,3.44778041019,3.04400297873,0.8
B0357,1.64002837056,0.868051873504,3.81273236596,3.91200486762,0.8
B0358,-0.381751245435,0.541977776833,1.34579494022,0.194519732296,0.8
B0359,0.753443844674,0.980208994174,0.584632268044,2.02667869517,0.8
B0360,-0.302222269632,-0.800983620253,3.25114293295,1.69653908099,0.8
B0361,-1.09030318179,1.00029535719,-2.09193413905,-1.68090172076,0.8
B0362,-1.26313896767,-0.365707236734,0.73085851094,-0.660570698613,0.8
B0363,0.397896446434,-0.15974178849,2.59684410549,2.45553468136,0.8
B0364,0.246548254374,-1.69239003553,3.77976086216,3.68548654428,0.8
B0365,0.468311318358,-1.90307559335,3.9820808005,4.33969823006,0.8
B0366,1.318602447,-0.568002153357,4.11666821304,4.70520704735,0.8
B0367,0.0427438502669,2.34945121121,-2.64503154102,-0.763963510676,0.8
B0368,0.17627195673,1.28273391139,0.780940439372,0.569810002074,0.8
B0369,0.375243087577,0.340714705517,1.14673159467,1.90977146964,0.8
