id,x1,x2,x3,class,true_p_A,true_p_B,true_p_C
MC0035,0.397183171545,0.122180636327,0.0236111003929,A,0.749751794676,0.207594803678,0.0426534016466
MC0036,1.38000365328,-1.05212109075,0.510288131286,A,0.93651463077,0.0144930846749,0.0489922845547
MC0037,-1.40142979964,-0.80899798556,-1.40835887109,A,0.442173571683,0.534601079856,0.0232253484616
MC0038,1.02942887049,0.0194825546265,-0.918435466036,A,0.919016427548,0.0677557805041,0.0132277919476
MC0039,-2.85352984665,-0.874134057801,0.0480062278752,A,0.059161479569,0.903755426615,0.0370830938159
MC0040,-0.416492561152,0.44238113708,1.10779165224,A,0.317997892261,0.590428501745,0.0915736059939
MC0041,1.13428234487,-0.442265810089,-1.29894961483,A,0.958985450051,0.0318333746238,0.0091811753255
MC0042,0.259282849173,0.243482388597,-0.704597258636,B,0.727221511397,0.251046449421,0.0217320391817
MC0043,-0.395072660751,-0.274287059927,-2.05379360761,B,0.706052518967,0.2848328987,0.00911458233271
MC0044,1.4451912076,-1.40604182924,0.615508023345,A,0.93734963471,0.00872857243791,0.0539217928526
MC0045,-0.443339130843,-1.01223425818,0.902125045146,A,0.624622174125,0.202802673405,0.172575152471
MC0046,-0.241649068511,0.179093116271,0.925107940588,B,0.453601698019,0.447551373881,0.0988469280998
MC0047,-0.516628548437,-0.265604005176,0.814204734413,A,0.470384529415,0.413340755269,0.116274715315
MC0048,0.733231647078,0.131538081474,-0.410840845338,A,0.848149754912,0.127175002625,0.024675242463
MC0049,-1.16737689044,0.0180483456842,0.729729909331,B,0.208855398666,0.718416267995,0.0727283333387
MC0050,0.661783510686,-0.501517856824,-1.6656739056,A,0.934162048947,0.0571591851131,0.00867876593972
MC0051,0.747850841976,0.885722571403,-1.17647095673,A,0.755800820454,0.234812993177,0.00938618636866
MC0052,1.15962193798,1.66941347803,-1.11454196037,C,0.701254338267,0.29232416017,0.00642150156211
MC0053,-0.231952111562,0.960559703387,-1.40636663971,B,0.388187495504,0.604263374481,0.0075491300147
MC0054,1.50509047051,0.217822309988,-0.682187712193,A,0.944623725258,0.0432756945491,0.0121005801934
MC0055,2.04661149655,0.904020550184,-1.36443409145,A,0.959301177471,0.0367289226099,0.00396989991952
MC0056,-1.05226127334,-0.0341824855669,1.90101378711,B,0.18387223656,0.624557227074,0.191570536366
MC0057,-0.0323272098824,1.52761517617,0.948910409443,B,0.210710001911,0.753799651646,0.0354903464437
MC0058,-1.59041692718,0.207183992267,0.54228251942,B,0.104587680426,0.85557190909,0.0398404104836
MC0059,0.192552759649,0.264712284049,0.0960348305527,A,0.652728265532,0.301852413766,0.0454193207021
MC0060,0.414151689645,-0.0343290154215,-1.63566612848,A,0.853880782685,0.136841160076,0.00927805723887
MC0061,0.780104837331,0.366326638229,0.284381370342,A,0.789264086644,0.167235245291,0.0435006680655
MC0062,0.458601716729,-0.90321403136,-1.52725741673,A,0.937582485114,0.0504122232438,0.0120052916424
MC0063,-0.634439526832,0.555414118009,1.56573750799,B,0.207167080941,0.684215761133,0.108617157925
MC0064,-0.920886665105,1.10094798884,-0.092661076473,B,0.120054596314,0.866074250146,0.0138711535394
MC0065,-1.0058243,0.446914041737,-0.884750892197,A,0.233809678188,0.752328448323,0.0138618734887
MC0066,0.230373554377,0.675848246265,-2.61702821566,A,0.704876401196,0.29208271578,0.00304088302394
MC0067,-1.23773065259,0.182682629904,0.961515858949,C,0.157066682895,0.771673720466,0.0712595966397
MC0068,-0.148563957267,0.0262531209078,-0.56067923237,B,0.63586134275,0.334303998868,0.0298346583816
MC0069,-1.48578828033,-0.366223796386,0.127243571287,A,0.22482747868,0.719513114779,0.0556594065412
MC0070,-0.850072000761,-0.173430822326,1.34056740115,A,0.295619265107,0.549596325161,0.154784409732
MC0071,-2.11542810998,2.27089823214,0.55799892067,B,0.00439286739963,0.993610042933,0.00199708966747
MC0072,2.1694354119,-0.104704348401,-1.39758865581,A,0.986799352541,0.00919083801804,0.00400980944095
MC0073,0.0660889067793,1.17879237367,0.801632294989,A,0.32330514363,0.631268729681,0.045426126689
MC0074,0.942257225437,-0.051059691598,1.49218702841,B,0.770545807015,0.09718859013,0.132265602855
MC0075,-0.641223666257,-0.432880572395,0.668794512273,A,0.478579770823,0.407924859184,0.113495369993
MC0076,0.746335701284,0.3896553421,-1.03011839425,B,0.838960032719,0.148352126079,0.0126878412015
MC0077,-0.277302975518,0.976543329991,0.76805505774,B,0.262328690472,0.691419015244,0.046252294284
MC0078,-1.40202711349,-1.98780356398,1.79310385563,C,0.332174405111,0.185334077993,0.482491516896
MC0079,0.253851522471,1.94401063573,0.178841870988,B,0.234803532591,0.750821420144,0.0143750472644
MC0080,0.671651817078,2.79752726535,0.277953693191,A,0.175392122377,0.816481877105,0.00812600051789
MC0081,0.630674160186,0.477690798955,-0.607238811658,C,0.779930173744,0.200719203724,0.0193506225319
MC0082,-1.19469713962,0.374675928977,1.38532502949,B,0.125866310171,0.791090091779,0.08304359805
MC0083,1.86577488065,-1.27941563484,-0.496019950451,A,0.981978174807,0.00434848070952,0.0136733444834
MC0084,0.313162481693,-0.864368787344,1.16973223254,C,0.751076996617,0.0915744317135,0.157348571669
MC0085,-0.199527008637,-0.664128750331,-0.404270555379,B,0.758754384491,0.195022068367,0.0462235471413
MC0086,-0.631189146302,-0.145067945582,-0.200449259761,B,0.478086228394,0.476049746291,0.0458640253149
MC0087,1.39467796354,-0.819146822683,0.816016808208,A,0.917490245138,0.0194994133524,0.0630103415097
MC0088,-0.316729598157,0.639289404742,0.452335081063,B,0.345414602752,0.607363283149,0.047222114099
MC0089,0.612391629715,0.474843356976,0.452012051031,B,0.71484330393,0.233329401231,0.0518272948382
MC0090,-0.143006717793,0.365789864167,0.367018928829,A,0.486121316585,0.45834427166,0.0555344117543
MC0091,0.973033775047,0.957395431259,0.514631073728,A,0.720287614179,0.238554379008,0.041158006813
MC0092,-0.673176375384,-0.884275127575,-0.143331276951,A,0.642558499566,0.285072534432,0.0723689660015
MC0093,0.330995014466,0.739591218055,1.68459860211,B,0.455560901983,0.410085867334,0.134353230682
MC0094,-1.92139879511,-0.0260211107671,-0.698614408697,B,0.107121354289,0.877653792031,0.0152248536793
MC0095,0.18698157883,1.11457867939,0.925636422826,A,0.373927740226,0.571071113822,0.0550011459517
MC0096,1.54060569331,-0.300552075478,-0.405502022412,A,0.959773297227,0.023569773412,0.0166569293607
MC0097,0.668792144698,-0.863918642455,0.609718000726,A,0.865778673538,0.0534530180234,0.0807683084391
MC0098,-0.172712696698,0.0738917023644,-0.161354164192,A,0.589094507629,0.369195439391,0.0417100529805
MC0099,-2.08503132555,-0.103431579636,-0.121754871028,B,0.0821483926368,0.894360134629,0.023491472734
MC0100,0.739322993634,-1.46574791906,-1.82517967594,A,0.97587520697,0.0160624538365,0.00806233919367
MC0101,0.374582360917,-0.143556281849,2.38932343604,C,0.508342820945,0.170276133822,0.321381045233
MC0102,-1.20970653284,0.37381484635,-0.943881382459,B,0.196030657788,0.791241361569,0.0127279806425
MC0103,-2.2372995827,-1.10662306847,0.470037905858,B,0.15805189753,0.741490741846,0.100457360623
MC0104,0.666261714475,-1.79882017188,-0.812469833378,A,0.961594585963,0.0146069291791,0.0237984848576
MC0105,1.85802057496,-0.983612972278,-0.471139208055,A,0.980045801073,0.00629781645,0.0136563824767
MC0106,1.10978397084,0.843051857387,-1.45473441392,A,0.85926030333,0.134442002715,0.00629769395492
MC0107,2.07695357547,-0.544959943045,0.0192044449559,C,0.973581388597,0.00822965967442,0.0181889517282
MC0108,-0.969077953952,0.0886990041209,-0.703370916892,B,0.320654346153,0.656323027418,0.0230226264295
MC0109,-0.171109318951,-0.832306126138,-0.660929188459,A,0.807975373886,0.154061720017,0.0379629060962
MC0110,-1.55380341861,-0.299821341279,-2.55221265486,B,0.304989008988,0.689614722965,0.00539626804652
MC0111,1.53990368024,0.194424842204,0.936927225598,A,0.891658731007,0.0519318788789,0.0564093901138
MC0112,1.26985504291,-1.63540656669,-0.000478970988365,A,0.957653711407,0.00792588907339,0.0344203995199
MC0113,-0.494263546985,-0.0603667426177,0.0956796668569,A,0.486465042532,0.456999620935,0.0565353365337
MC0114,-0.145449433894,0.713241778889,0.304326405587,B,0.396489787637,0.562350203928,0.0411600084348
MC0115,1.37246613644,0.286203102108,-1.27168182947,C,0.941273258609,0.0514389170737,0.00728782431763
MC0116,0.0346948140115,0.296873872636,-0.00214877401765,A,0.596325331641,0.361800721277,0.0418739470816
MC0117,-0.323347738879,-0.700827210456,-0.0273238784112,A,0.703961505852,0.227607494354,0.0684309997943
MC0118,1.26872050137,0.229424193237,1.05491800293,A,0.846208367031,0.0812154464492,0.0725761865198
MC0119,-0.930631355062,0.080296306313,-0.858531324751,B,0.343988215578,0.635407719289,0.0206040651335
MC0120,-0.339975877606,-1.80340312557,0.307761852768,A,0.801232723345,0.075760834958,0.123006441697
MC0121,2.99978341394,-0.815006614963,2.78334441481,A,0.860555402723,0.00208879110634,0.137355806171
MC0122,-1.42146025777,0.16184592088,0.180947611346,B,0.148437588615,0.816400979708,0.0351614316773
MC0123,0.666557694652,-0.787579171078,0.0887159568649,A,0.895850715863,0.0548131244187,0.0493361597187
MC0124,0.443174746605,-0.520633587017,-2.59506332425,A,0.930464138823,0.0655511642836,0.00398469689345
MC0125,-0.141913661168,0.0813724224898,1.64523074387,C,0.437521624359,0.377995029217,0.184483346424
MC0126,-0.742798205564,0.267927332835,-0.989889167789,B,0.368481241351,0.61486448852,0.0166542701287
MC0127,0.292531858532,-0.444464755585,-0.513170965726,A,0.842574329405,0.125514213815,0.0319114567796
MC0128,0.0391971283522,-1.45884489681,-1.51396956417,A,0.932365285882,0.0504812248082,0.0171534893096
MC0129,0.764209407816,0.221812573509,1.03137168823,A,0.751015719798,0.159356042006,0.0896282381966
MC0130,0.258485035939,0.247998378343,0.432471736458,A,0.653829696737,0.285249221287,0.0609210819758
MC0131,0.556519219602,1.1934532009,-0.841939086144,A,0.598116817742,0.390376381598,0.0115068006599
MC0132,0.412239568116,0.986561526902,-0.725075245963,B,0.594886737949,0.39058534758,0.0145279144717
MC0133,1.31414261142,-1.17442922903,1.89655666707,A,0.805535929471,0.0157820921199,0.178681978409
MC0134,0.141516820831,-0.13045605087,-0.278673132753,A,0.745526133071,0.216022244697,0.0384516222325
MC0135,0.669290813421,0.453151224512,-0.02670118975,A,0.765054028475,0.201849503345,0.0330964681805
MC0136,-0.0966435887916,0.215549741318,-1.52231957071,A,0.658779429537,0.33004014256,0.0111804279033
MC0137,0.314930111073,-1.15388340561,0.605850372468,A,0.833827106558,0.0639849490515,0.102187944391
MC0138,0.292824299791,0.185627412356,0.422521838494,A,0.678870134106,0.259606813752,0.0615230521415
MC0139,0.760146438756,0.0118327860629,2.93074615564,C,0.485586656458,0.117857000959,0.396556342583
MC0140,0.802699210262,-1.77098081889,-0.0349214430966,A,0.940233396171,0.0138688890049,0.0458977148238
MC0141,1.17184664909,1.31504745545,-0.0175940239331,B,0.734804896052,0.244493450111,0.020701653837
MC0142,0.201628340628,-0.482026179415,-0.510099902569,A,0.829577438225,0.136709702768,0.0337128590078
MC0143,0.430780402046,0.878560614501,-0.713146903661,B,0.630556244976,0.353893872066,0.0155498829587
MC0144,-1.18872741873,0.506510965237,-0.917071799087,B,0.176483138627,0.812071189715,0.0114456716586
MC0145,0.487478368997,-0.0181322358216,-0.278060603034,B,0.81254443079,0.154908466345,0.032547102865
MC0146,-0.568658498945,-0.766174640556,-1.72475240438,A,0.748227878278,0.235851207725,0.0159209139967
MC0147,-0.175413902215,0.0585540278859,-0.434004793825,B,0.61003521561,0.356966808565,0.0329979758249
MC0148,-0.841784819679,0.0384812781548,1.16050402451,A,0.269697706845,0.615500512125,0.114801781031
MC0149,-1.59029706703,-1.18896457203,0.0491227269012,B,0.376645401526,0.522615771481,0.100738826993
MC0150,-0.0978001516038,-0.285518193298,1.8990988963,A,0.478003600345,0.260680743713,0.261315655942
MC0151,-0.0366465012371,0.509409699404,1.24570412954,B,0.420498742382,0.473668805932,0.105832451686
MC0152,-0.332595634533,2.07081759444,-1.34365711083,A,0.124419086764,0.873107167057,0.00247374617826
MC0153,0.0169997848879,0.356818204587,0.135238412865,A,0.564827236946,0.389377683498,0.0457950795552
MC0154,-0.587281221431,1.52286633097,2.28997316147,B,0.0754531692632,0.852860823425,0.0716860073116
MC0155,-0.0101810771348,-1.77506264632,-0.489074633881,A,0.905803479395,0.0445771766352,0.0496193439702
MC0156,-0.222011373685,-1.30756507446,-0.727945802979,A,0.859742892497,0.0992045946535,0.0410525128494
MC0157,-0.338507901818,1.90043960409,0.355715740012,B,0.108429307652,0.879524775773,0.0120459165758
MC0158,-0.152994023046,-0.16061866081,1.79893589302,B,0.457460871481,0.310295967768,0.232243160751
MC0159,-2.21345755478,0.877047914461,1.0066804759,B,0.0177871933138,0.966618986492,0.0155938201945
MC0160,-0.921496216046,0.894876695443,-0.802093335815,B,0.168034711184,0.822211684227,0.00975360458901
MC0161,-0.439333376981,-0.367103457723,-1.10855799568,A,0.665522617996,0.311459800487,0.0230175815173
MC0162,-1.14958142473,-0.190947082797,0.263934175492,B,0.278503026611,0.660112016217,0.0613849571718
MC0163,-0.146875923552,1.986717068,1.12185656991,B,0.112053948081,0.864726876958,0.0232191749605
MC0164,-0.514814896263,-0.7802536502,0.661452327947,B,0.594756567467,0.272555458518,0.132687974015
MC0165,0.131761995569,-0.0086597267504,0.459651135817,A,0.665698440191,0.262842800737,0.0714587590716
MC0166,-0.151922856941,-0.703587849502,-0.517140099021,A,0.784352968568,0.174199686706,0.0414473447256
MC0167,0.00790471363743,-1.40692187026,-0.660195225589,A,0.896219242839,0.0644050626409,0.0393756945203
MC0168,1.24639045542,-2.05366812074,0.435236455688,A,0.939339168549,0.00533131238227,0.0553295190689
MC0169,1.8844259307,0.275116154565,0.114268377289,A,0.949646841225,0.0297849055859,0.0205682531892
MC0170,0.580537979873,0.576883696432,-0.109793874128,A,0.720047533912,0.249824362822,0.0301281032656
MC0171,0.00721474443488,0.212330727572,0.260929789601,B,0.589036799,0.3556431707,0.0553200303
MC0172,-0.278436073608,0.471789581455,-0.873745027191,A,0.482271409909,0.500397737276,0.0173308528153
MC0173,1.20032548308,0.347643005482,0.174281109582,A,0.876943018021,0.0907355355056,0.0323214464731
MC0174,-1.43844312799,-1.65062453204,0.0691936021114,A,0.530548137675,0.333122063842,0.136329798484
MC0175,0.996979696039,-1.23843065681,-1.35166973614,A,0.974121560394,0.0153316275075,0.0105468120985
MC0176,-0.169941809072,-0.621946155233,-0.208527638847,C,0.746024780515,0.200061495736,0.0539137237496
MC0177,0.596377794037,0.094275202817,1.04410356872,C,0.726503941397,0.173467523052,0.100028535551
MC0178,-0.159162177932,-1.06605177845,0.0592860579213,B,0.792886525231,0.129403402737,0.077710072033
MC0179,-0.99210136634,-0.131379624829,-1.78379511511,A,0.427505577209,0.561670257753,0.0108241650384
MC0180,-1.37812336034,-0.491253871108,-1.0064534026,B,0.342113870564,0.632288443014,0.0255976864219
MC0181,0.588981645879,0.928033658942,-0.306705344348,B,0.651668635383,0.326838084309,0.0214932803074
MC0182,1.21407956881,-1.15811494003,1.1907344284,A,0.879022433524,0.0178980553369,0.103079511139
MC0183,0.437857928581,0.188815021843,1.10446366739,B,0.661931225178,0.230917322463,0.107151452359
MC0184,0.987919597507,-1.20754404859,1.79701348571,A,0.778660750931,0.0242218214776,0.197117427591
MC0185,0.787561186811,0.267908764584,-0.7943972198,A,0.855599122932,0.128292796816,0.0161080802519
MC0186,-0.599607974181,-0.582121443676,-0.725943941711,A,0.640052504045,0.322850203209,0.0370972927459
MC0187,-0.620466508825,-0.0809538764138,-1.28592333683,A,0.531138356927,0.451890385987,0.0169712570862
MC0188,-0.31692818865,-0.865337144872,-0.970223824066,A,0.796267341063,0.173221435193,0.0305112237444
MC0189,-0.241749137973,0.0720412941391,-0.269356790923,A,0.571379716076,0.390501107766,0.0381191761588
MC0190,-0.03711751197,0.398315901558,1.36488613582,B,0.435312551392,0.43983893814,0.124848510467
MC0191,1.01943221817,1.46229345253,-0.497371780566,B,0.67592890893,0.311149699132,0.0129213919377
MC0192,-1.07199186182,-0.865270650098,0.475768397105,A,0.444757553703,0.432483938289,0.122758508008
MC0193,-0.849188209892,0.359295953784,1.62639783631,B,0.185682702725,0.691715791488,0.122601505787
MC0194,-1.20282405841,-0.149228283224,0.360175375004,B,0.248938411116,0.688616938833,0.0624446500502
MC0195,0.241819511448,0.978544622956,-0.661557171696,B,0.527873715142,0.456636639067,0.0154896457911
MC0196,-0.362660495535,-0.820612102228,0.0209872203463,A,0.71061087081,0.21397189953,0.0754172296597
MC0197,0.542169167839,-0.9177906334,0.433277143932,A,0.86630765343,0.059268389528,0.074423957042
MC0198,-0.392568118465,1.14695461203,0.229872076587,B,0.217318632387,0.758841985425,0.0238393821871
MC0199,0.14885119138,1.5422860714,0.941884040602,B,0.258531357542,0.703434790968,0.0380338514901
MC0200,-0.4169098089,0.204760387063,-0.0721153078366,B,0.455789965366,0.502892886584,0.0413171480504
MC0201,-0.0347054767809,0.004493932513,-0.329856046187,A,0.665885747371,0.297694674176,0.0364195784533
MC0202,0.975067331171,-0.68071165517,0.176425319626,A,0.916473926354,0.0396011027689,0.0439249708767
MC0203,1.7346358801,-0.271921806744,0.141259015899,A,0.955213150961,0.0198551364569,0.0249317125821
MC0204,0.772151582629,-0.088871085761,-0.273944171467,A,0.873867763448,0.0971302046511,0.0290020319008
MC0205,-1.92098848277,0.163074139288,-0.333653903064,B,0.0816190368714,0.901988967394,0.0163919957342
MC0206,0.651836497025,0.874746102332,0.245106289282,A,0.653508826959,0.310484576054,0.0360065969871
MC0207,-0.739304946234,-1.57976345716,-0.740486776172,A,0.793926377237,0.150816692621,0.0552569301424
MC0208,-0.805407647116,-0.255742435818,0.928125998985,B,0.359363384597,0.518904885847,0.121731729556
MC0209,-0.52161239565,0.790846989405,-2.1599721049,B,0.363975985829,0.631873800725,0.00415021344553
MC0210,-1.08557762086,-0.481468362359,-0.0231745721756,B,0.386350336339,0.550744945991,0.0629047176701
MC0211,0.957771613859,-1.80151702672,0.479185367855,A,0.921022119086,0.0113256052277,0.0676522756865
MC0212,-0.243233286005,0.131907285453,1.38993566181,A,0.421111479399,0.431965933638,0.146922586963
MC0213,-1.42327896889,-0.276594365896,1.01677344518,B,0.184366043981,0.710245689044,0.105388266975
MC0214,-1.33624131817,-0.601515928346,0.267354664186,B,0.310932755189,0.607416426031,0.0816508187793
MC0215,0.697331363488,0.0701266580955,-1.14131809924,A,0.87570828896,0.111630155084,0.0126615559564
MC0216,-0.149087425429,0.16891668226,-0.649830294946,A,0.603962118928,0.370474760412,0.0255631206596
MC0217,-0.0812022923702,-0.800257808212,1.03738011373,A,0.675064797995,0.16269853404,0.162236667966
MC0218,0.0109906155453,-1.39000368395,0.681124616989,A,0.791893276605,0.0755702093085,0.132536514087
MC0219,0.353407253289,-0.202162090652,-0.00742893797104,A,0.794455747657,0.15887621618,0.0466680361631
MC0220,1.15176304159,0.830314143475,0.617918510911,A,0.784492266471,0.171087739605,0.0444199939233
MC0221,0.0775785738746,-1.12266489306,-0.455763845915,A,0.87406223192,0.0823250320548,0.0436127360253
MC0222,-0.902316583702,0.311657281432,1.05283759348,B,0.208189849432,0.711028982088,0.0807811684799
MC0223,0.220428139815,0.423244875793,0.274341282932,A,0.611753191643,0.339137626672,0.0491091816856
MC0224,-0.136424702288,-0.577222913082,-1.0396399541,A,0.795088675179,0.180573462003,0.0243378628177
MC0225,0.640814002448,-0.556540900256,-0.233689033541,A,0.894000852246,0.0705144347817,0.0354847129723
MC0226,0.671773899015,1.31726397861,-1.07364396332,A,0.619160569933,0.37223090886,0.0086085212068
MC0227,-0.948514270176,-1.71193224856,-0.794322369597,A,0.768348952971,0.172204660465,0.0594463865633
MC0228,-2.46968108605,-1.4748577044,-0.733232571669,B,0.214070072734,0.73606422869,0.0498656985764
MC0229,0.196229052285,1.61997423796,-1.37640209237,A,0.362929167313,0.632025579536,0.00504525315074
MC0230,-1.23166722497,-0.732529300548,-0.653376932639,B,0.439926101762,0.516752364898,0.0433215333398
MC0231,-1.01917244983,-0.414137658668,1.31799366198,B,0.293470725892,0.533301726283,0.173227547826
MC0232,-0.133411974077,-0.68661371975,1.3250825607,A,0.607277900271,0.193161324708,0.199560775021
MC0233,0.0768170304133,-1.0495140479,1.7463773664,A,0.621829525856,0.0994462550651,0.278724219079
MC0234,2.10224377708,1.21511512152,-0.666188249567,A,0.937858947152,0.0548668869309,0.00727416591664
MC0235,0.778097041712,1.17935992138,0.358489230827,A,0.614577040918,0.351745807853,0.0336771512296
MC0236,-1.5596121774,-0.118118398998,-0.800617226109,B,0.194949435832,0.785447941645,0.0196026225231
MC0237,0.903893467436,1.22356320052,0.590327667503,A,0.632951162727,0.327178238185,0.0398705990884
MC0238,1.84401942627,-0.404129050561,0.580279767782,A,0.948535109107,0.015418819595,0.0360460712979
MC0239,-1.69047240012,1.75665920202,0.221376822542,B,0.0169331383231,0.978768155313,0.00429870636429
MC0240,0.105803349671,-0.407863998971,-0.750108235764,B,0.810325953584,0.162177720356,0.0274963260596
MC0241,-1.17998278395,-0.731760070757,-0.793259520172,A,0.468359201027,0.492967865544,0.0386729334293
MC0242,-0.138411842388,-0.923926849844,-1.98927478528,A,0.879839382534,0.109358463448,0.0108021540179
MC0243,-0.446022057305,0.856154235871,0.450591910065,C,0.253135511061,0.709857126089,0.0370073628492
MC0244,0.168910301545,0.400260264799,0.809336284293,B,0.557355160134,0.363262516657,0.0793823232092
MC0245,-0.869176157368,0.0182929867134,1.19719514163,B,0.263467435395,0.617699590451,0.118832974153
MC0246,0.902831676564,0.220935121031,-0.973290143439,A,0.886285161552,0.100783251456,0.012931586992
MC0247,-1.45224067024,2.40578414668,1.18209489809,B,0.00945248802436,0.985572822546,0.00497468942956
MC0248,-0.562394798714,-0.278854235916,-0.869569882747,A,0.584125113593,0.388156191403,0.0277186950039
MC0249,0.000849868688649,0.604275687457,-0.951333910869,A,0.557709728299,0.427238702688,0.0150515690135
MC0250,1.7376985427,0.263605854205,-0.180965984592,B,0.948080485495,0.0349617832844,0.0169577312208
MC0251,1.24594853712,1.27046312297,1.7531055395,A,0.642247702474,0.256372958841,0.101379338685
MC0252,1.46164700307,-0.231961696201,-1.39312778266,A,0.969352104176,0.0240711280865,0.00657676773723
MC0253,-0.234795468312,0.485598970395,-0.352455523521,B,0.465008009684,0.507732655137,0.0272593351791
MC0254,0.459594036252,-0.814486912699,0.465166782123,B,0.846057094897,0.0752552334387,0.0786876716647
MC0255,-0.321099228562,-0.431498983932,0.281413202575,C,0.624190077362,0.295508487411,0.0803014352268
MC0256,1.40335139445,0.674171505315,-0.407784362281,A,0.896241862733,0.0882608836274,0.0154972536399
MC0257,-0.643538682869,-0.226203310251,0.268552234241,A,0.461269624992,0.466804765391,0.0719256096169
MC0258,1.13121882779,1.80920200968,-1.60103046118,A,0.678543880195,0.31761353484,0.00384258496445
MC0259,1.0996976683,-1.44771103756,-1.0810221355,A,0.976131000523,0.0107040573139,0.013164942163
MC0260,-0.104615076872,0.341067387838,-0.810437394133,B,0.583257804084,0.39671050206,0.0200316938559
MC0261,0.0384134589548,-0.260233187159,-0.782099787896,B,0.770189819363,0.203664836958,0.0261453436791
MC0262,-0.649802971307,1.06297251788,0.824791969884,B,0.151359266384,0.812297317731,0.0363434158846
MC0263,-1.57011388703,-1.82124863552,-0.542626703948,C,0.583321777836,0.326000033613,0.0906781885507
MC0264,1.28803118548,-0.0503957170043,1.63905175766,A,0.812470188349,0.0607377136076,0.126792098043
MC0265,0.142878395423,0.150361457345,1.95838454785,A,0.475572610875,0.301275401111,0.223151988014
MC0266,-1.53831919098,-1.42690621302,-0.112479883207,A,0.464281281939,0.431392286197,0.104326431864
MC0267,1.66002250727,-0.918846942291,-0.707667696568,A,0.978812097961,0.00890091259094,0.0122869894476
MC0268,-1.83588984848,1.32492095409,-0.892036291347,B,0.0278767545809,0.969436346583,0.00268689883622
MC0269,0.546971022015,1.11750009381,-0.801147407033,B,0.613393559809,0.374137638988,0.0124688012035
