row_id,partition,x1,x2,y,mu_truth,sigma_truth
C0036,train,-0.520978723319,-0.331962252353,0.886142859844,0.862228731726,0.643776170198
C0037,train,1.21713191357,1.52028139099,4.70636340869,4.58305302448,0.769083744443
C0038,train,-0.0907806271976,-0.89363448016,0.0397170194341,1.41660199038,0.566340512896
C0039,train,-0.363942161733,-0.0809047363136,2.01226072821,1.25448636352,0.615509589112
C0040,train,1.75218992809,-0.867457328797,5.58325499916,3.95624568268,0.865394187056
C0041,train,1.72820300726,-0.126092386195,4.40517966854,4.26985093335,0.861076541307
C0042,train,-2.33452483609,-0.382046413333,-0.2305070568,-1.14053735677,0.970214470495
C0043,train,-0.414431651947,0.875000109732,2.58757466458,1.59239660689,0.62459769735
C0044,train,0.94511433945,-0.125631037648,3.72635073116,3.55145025674,0.720120581101
C0045,train,-1.16765372889,-1.29021955515,-0.453366406326,-0.431830269592,0.7601776712
C0046,train,1.0263992703,-0.204838599412,4.26802371166,3.61060217813,0.734751868654
C0047,train,0.584202906333,-0.953306869352,3.21289709794,2.66493421359,0.65515652314
C0048,train,-2.49403728172,0.371292380895,0.384567527468,-1.03589898197,0.99892671071
C0049,train,-1.89008276337,-0.894148152091,-2.24277849375,-0.869667494795,0.890214897406
C0050,train,-1.1685152575,1.43097027836,1.30265985748,0.791857138587,0.76033274635
C0051,train,1.39695350883,-0.241722257642,3.77163006741,3.94917674861,0.801451631589
C0052,train,2.09084997089,-0.553837137912,4.2526802387,4.41922568707,0.926352994761
C0053,train,1.05449793805,-1.63099100638,3.22167144127,2.99994105055,0.739809628849
C0054,train,-1.56900304116,-1.47943060146,-2.21441212877,-0.863423997358,0.832420547409
C0055,train,-1.67524226259,0.82732544354,-1.33599922828,0.0891700784357,0.851543607267
C0056,train,0.303841943578,-0.338911692553,1.3933150578,2.44415871775,0.604691549844
C0057,train,-0.0889710240924,0.478022392951,3.13718398697,2.03744929525,0.566014784337
C0058,train,-1.97105838262,0.054525449873,-0.276873779514,-0.519628939886,0.904790508871
C0059,train,-2.4298475874,-0.432020741102,-1.52712000719,-1.29944494171,0.987372565733
C0060,train,-0.375550859163,-0.156111093893,1.00420836304,1.19924546656,0.617599154649
C0061,train,0.253076612185,-0.30001191935,3.80414021682,2.36474681063,0.595553790193
C0062,train,-1.37422362447,-1.14809834851,-1.357815037,-0.555486053949,0.797360252404
C0063,train,0.316276629415,0.468492688703,2.53317676779,2.83097077271,0.606929793295
C0064,train,2.22412533056,0.424437892123,2.99876101276,5.01517716682,0.950342559501
C0065,train,0.569101733489,-0.607364883753,3.14302465924,2.79579277156,0.652438312028
C0066,train,0.0117170311925,1.65319081959,2.90598109215,2.76736928777,0.552109065615
C0067,train,-0.664983632929,0.511777008021,1.36332511698,1.00798039618,0.669697053927
C0068,train,1.17705688968,-0.0451206226119,3.63777733063,3.84014832564,0.761870240143
C0069,train,2.23404903181,1.01473300644,7.0507182264,5.29320577533,0.952128825726
C0070,train,0.762606540281,0.789291211896,3.82444952536,3.72251858086,0.687269177251
C0071,train,2.28586350796,0.633431014617,6.89519233038,5.18821584572,0.961455431434
C0072,train,-0.715174443886,0.966127077935,1.9513875061,1.13646692561,0.6787313999
C0073,train,-0.963622634625,0.90757455365,0.640567002496,0.778194300778,0.723452074233
C0074,train,-2.15749746736,0.664792324309,-0.6147376699,-0.444718106825,0.938349544125
C0075,train,2.47908484912,-0.868031872762,6.35695540313,4.78912014764,0.996235272841
C0076,train,1.69583671474,0.449514806243,4.66697605749,4.50220839648,0.855250608653
C0077,train,-1.45671936333,1.14443461061,1.5438838883,0.407734563076,0.8122094854
C0078,train,2.15775103216,0.965021427986,5.35881085238,5.17843044134,0.938395185788
C0079,train,0.0723375285108,-0.0608519239155,3.86042976309,2.11714044088,0.563020755132
C0080,train,-1.7067515801,-0.854685395745,-1.77706577166,-0.693488968393,0.857215284418
C0081,train,1.94536915598,-1.10155061358,4.87084922487,4.02351502254,0.900166448077
C0082,train,-2.3480379349,-1.70458001399,-1.94274178884,-1.7543540319,0.972646828282
C0083,train,-1.39916914806,0.457306051002,-1.42901591269,0.145984901225,0.801850446652
C0084,train,1.43500156924,0.960004484356,4.94460025436,4.52148312314,0.808300282463
C0085,train,-1.99895962205,0.895561408118,0.0571202150287,-0.168908601666,0.909812731969
C0086,train,-0.978700581078,0.810981211811,1.47302287678,0.716902373145,0.726166104594
C0087,train,1.24087032958,-1.38851258889,5.49151053442,3.29628777301,0.773356659324
C0088,train,1.71207630872,-0.315699917663,5.59243298049,4.171197367,0.85817373557
C0089,train,-1.9761627696,0.860200189507,0.619596905674,-0.162100101177,0.905709298528
C0090,train,0.1979675504,-0.804939251294,2.08051396634,2.03063324206,0.585634159072
C0091,train,-1.86735440065,0.67025066264,0.121704523257,-0.144999067306,0.886123792117
C0092,train,0.888478044304,-0.489670319285,4.04102427851,3.31716488936,0.709926047975
C0093,train,1.11089304244,-0.302324157355,3.32907320259,3.65784971477,0.749960747638
C0094,train,-0.0697515969124,-1.72284822115,-0.366408977466,1.0853507192,0.562555287444
C0095,train,0.0428252796633,0.319108888727,2.42036300268,2.22921815407,0.557708550339
C0096,train,-0.883351067933,0.153837600554,0.521200057058,0.538273899658,0.709003192228
C0097,train,1.17019177237,0.100182904871,4.60686373816,3.89881017669,0.760634519027
C0098,train,1.30922061427,0.490605338282,4.05228909406,4.20356502212,0.785659710569
C0099,train,2.23034391274,-0.911506763659,6.15234302766,4.42175638995,0.951461904294
C0100,train,0.665313189259,-1.57711261165,2.65511079987,2.51312705882,0.669756374067
C0101,train,-1.03013902921,0.550129271448,1.11991575009,0.540590536077,0.735425025257
C0102,train,-0.313626368649,1.17742716848,2.47340331074,1.91468850762,0.606452746357
C0103,train,-2.41672778994,-0.65052737719,-0.736855689554,-1.3783521098,0.98501100219
C0104,train,2.39652217321,-0.316177962427,4.82843886602,4.91382622375,0.981373991179
C0105,train,-1.99320249479,0.184663878293,1.12168030836,-0.483030785311,0.908776449061
C0106,train,1.88095031961,-0.349622955711,4.23886609143,4.30161437863,0.88857105753
C0107,train,0.165360398703,-1.07217236628,1.18391246268,1.84644444807,0.579764871767
C0108,train,2.41261527592,1.43062072848,4.06617126978,5.72334867132,0.984270749666
C0109,train,0.669254422237,0.0143729816204,2.1222330193,3.23536673892,0.670465796003
C0110,train,1.49033721205,-1.25041401142,2.40514641346,3.57185318389,0.818260698169
C0111,train,1.3363112765,-1.42315501927,3.79279628017,3.36600637434,0.790536029769
C0112,train,-2.2202512536,-0.45820385111,-2.00998296487,-1.02556368803,0.949645225649
C0113,train,1.74858794945,0.0740841813854,5.25819656104,4.37691985565,0.864745830901
C0114,train,-1.58772464121,0.677722149382,-0.801940207023,0.0923155178454,0.835790435418
C0115,train,1.74304981238,0.447739323846,4.74399329711,4.54043263541,0.863748966228
C0116,train,-1.82496057822,-0.0415811586105,0.510540688754,-0.427640998191,0.87849290408
C0117,train,1.16548437221,1.41904003881,4.64809683312,4.48766130389,0.759787186997
C0118,train,1.92299468235,-1.11950694754,4.18571383466,3.99414215694,0.896139042822
C0119,train,0.8683259504,-0.181889902278,2.81188823664,3.42968911383,0.706298671072
C0120,train,-2.44040103935,0.483703554168,-1.32761019147,-0.903139255246,0.989272187084
C0121,train,-2.06813702004,1.06024471683,-0.880478110054,-0.166706074201,0.922264663608
C0122,train,-0.617144182401,-0.235308429662,0.812502945358,0.7469353119,0.661085952832
C0123,train,-1.47137939951,-0.674228334453,-0.34087874765,-0.422591798561,0.814848291912
C0124,train,2.15927919977,-1.21754435292,5.71721421643,4.19806214031,0.938670255959
C0125,train,-1.65612172044,-1.31430238687,-0.485301826487,-0.859059366935,0.848101909679
C0126,train,-2.15201711532,0.207798815118,0.361368227163,-0.643981876635,0.937363080758
C0127,train,-1.23196725598,0.467475395959,-0.525457744473,0.297518668936,0.771754106076
C0128,train,-0.0835988333656,-0.512143173108,1.810156316,1.60257127997,0.565047790006
C0129,train,-2.41644596619,0.334198066961,-0.66386722727,-0.934810732294,0.984960273914
C0130,train,-0.0331404191854,-1.86019307771,1.92493706417,1.09664683254,0.555965275453
C0131,train,1.88693651712,2.42890926876,5.43233025881,5.55742454447,0.889648573082
C0132,train,-1.26836621604,1.47685060914,0.984605474312,0.718275940882,0.778305918886
C0133,train,0.110175101757,3.56360370998,4.06923727259,3.82343822367,0.569831518316
C0134,train,1.89375852431,-0.815352948492,3.79412821514,4.10377204759,0.890876534375
C0135,train,2.31433451759,-0.970639038467,3.99377856162,4.50433149776,0.966580213166
C0136,train,1.50636794013,1.27694310504,4.74528600396,4.72208965689,0.821146229223
C0137,train,1.54496899606,1.04460793598,3.95422577585,4.64851967378,0.828094419291
C0138,train,1.93718779355,-0.500891511315,5.04739544897,4.28597948464,0.898693802839
C0139,train,-2.03229393693,0.0993111166367,-0.524191551795,-0.561297725213,0.915812908647
C0140,train,-1.8435008854,-0.0857162433957,-0.75282520741,-0.463843180771,0.881830159373
C0141,train,-1.91055618657,0.328091666844,-1.49675382347,-0.338611561556,0.893900113582
C0142,train,1.16036052433,0.893403277891,5.02980514799,4.2460582629,0.758864894379
C0143,train,1.23845866008,-0.447259030553,3.45440929097,3.71761664476,0.772922558815
C0144,train,0.659023344573,-0.525951666793,2.55857251728,2.97642297892,0.668624202023
C0145,train,2.45997635948,-0.679865332336,4.98071495475,4.84446674135,0.992795744706
C0146,train,-1.63795534647,0.822710702387,0.9148456845,0.117256688228,0.844831962365
C0147,train,-1.44227891323,-1.55163096245,-1.99222758271,-0.793688585402,0.809610204381
C0148,train,-1.37154871246,1.72971714183,1.22745391759,0.741794941646,0.796878768243
C0149,train,0.502465184262,-0.0894916273526,2.07637998296,2.91641741647,0.640443733167
C0150,train,2.34568570565,1.17087644685,4.54996051002,5.51092064729,0.972223427017
C0151,train,0.738628356779,0.184311421103,4.0143285508,3.41570834678,0.68295310422
C0152,train,-0.717536753917,0.616747116139,0.425359067145,0.9757436104,0.679156615705
C0153,train,-1.71907986062,-2.02092442287,-1.70892020386,-1.22845613529,0.859434374911
C0154,train,0.970370013877,-1.27692638202,2.43481863567,3.06360545834,0.724666602498
C0155,train,1.85748910691,-0.229618642353,4.50180750725,4.33441258348,0.884348039243
C0156,train,-2.26167945514,0.554981234514,-0.403886332371,-0.621953595745,0.957102301925
C0157,train,1.77842820411,0.242078520167,4.16790693176,4.47770543508,0.870117076741
C0158,train,-2.3109002642,-0.331636737422,-0.196627264437,-1.08572700031,0.965962047556
C0159,train,2.40302431602,-0.596954926689,3.84992350425,4.79691918338,0.982544376884
C0160,train,0.841595840266,0.19442857706,2.15212437535,3.5638341227,0.701487251248
C0161,train,0.281264371623,1.18523733462,3.27468469829,3.08712501723,0.600627586892
C0162,train,-0.637034654611,-1.16594420682,-0.515284991101,0.296587009615,0.66466623783
C0163,train,-0.963215684395,0.680332480207,0.0891201288242,0.676419988354,0.723378823191
C0164,train,-1.01905134436,1.36487730536,1.62564986222,0.919687416106,0.733429241985
C0165,train,-0.562328177248,-0.781493470397,1.03479531946,0.590432679488,0.651219071905
C0166,train,1.28450458876,-1.56563066952,3.3762003211,3.25631420592,0.781210825976
C0167,train,1.09770936527,2.02222343866,4.116067037,4.69014885644,0.747587685748
C0168,train,2.1315166688,-0.44673912264,4.50025058833,4.51287257456,0.933673000385
C0169,train,2.42379787778,0.565600597991,5.6762784638,5.35057525396,0.986283618
C0170,train,1.20738482753,-0.66429506847,3.64749171383,3.59075563373,0.767329268955
C0171,train,1.29404214983,1.52026977007,4.80890941774,4.65348289543,0.782927586969
C0172,train,0.905032804132,-0.562119549277,3.31482427495,3.30554555138,0.712905904744
C0173,train,1.88245831156,-0.121177383687,4.27567975509,4.40579063766,0.888842496081
C0174,train,-0.99100714932,1.17736470317,0.482517400781,0.867413713054,0.728381286878
C0175,train,1.67445825599,-0.346733983361,2.78734409023,4.12645872369,0.851402486078
C0176,train,-1.26375348662,0.0870160429428,-0.411515630008,0.0970388912959,0.777475627591
C0177,train,-2.30616712623,0.344053693129,-0.316059347282,-0.77531020478,0.965110082721
C0178,train,-1.21656411393,-0.748285172455,0.579733465447,-0.235118631702,0.768981540507
C0179,train,2.25662138169,-0.629526919436,4.47789177522,4.58191206829,0.956191848704
C0180,train,-0.144813704591,-0.636252045658,2.03022817923,1.42526884131,0.576066466826
C0181,train,0.358570187117,1.25997609184,4.33097509022,3.26615713204,0.614542633681
C0182,train,0.0261961795381,-0.692624222805,0.999558518174,1.74070426906,0.554715312317
C0183,train,0.917635079315,-1.26593446728,2.41185845196,3.00458765344,0.715174314277
C0184,train,0.230729305344,0.9275074161,3.22753943607,2.87397575252,0.591531274962
C0185,train,2.25800368391,0.960467446688,4.6718208646,5.29918180158,0.956440663104
C0186,train,1.43843459091,-2.75847797085,2.99396908791,2.85098605524,0.808918226364
C0187,train,-1.06982898291,-1.18504402128,-0.00949516209751,-0.283784803335,0.742569216925
C0188,train,-0.273305950692,0.244694603429,0.711377655218,1.57154550139,0.599195071124
C0189,train,0.723683840999,1.30606384323,4.10519189564,3.898603812,0.68026309138
C0190,train,0.511406308213,-0.338418276333,1.90832549525,2.81975361032,0.642053135478
C0191,train,0.06415504061,1.63676806749,3.72966522792,2.864750177,0.56154790731
C0192,train,-0.289896483325,0.573031637297,2.21501156088,1.68765393531,0.602181366999
C0193,train,0.298907689075,0.266417057909,2.27198479357,2.70720986513,0.603803384033
C0194,train,-1.41467655563,-2.09501401732,-1.22617846171,-1.01546068397,0.804641780013
C0195,train,1.99601882331,-0.499636690492,4.43198024326,4.34411763632,0.909283388197
C0196,train,-1.70159631315,0.794239941787,-0.514260439465,0.0527610613288,0.856287336366
C0197,train,0.326036667837,0.550095779926,3.37684457427,2.88604513176,0.608686600211
C0198,train,-0.0600033152271,-0.769473913243,1.85052433098,1.53381646071,0.560800596741
C0199,train,-0.628366955793,0.336855999159,1.75674058802,0.986545529459,0.663106052043
C0200,train,-0.473281255437,-0.111089401671,1.28260007238,1.04399265954,0.635190625979
C0201,train,0.691492685701,-0.740606634969,2.02139914503,2.92954136499,0.674468683426
C0202,train,-1.73022132719,0.0485718678094,-1.90776042424,-0.306410097689,0.861439838894
C0203,train,0.249730792818,-0.638344018974,1.78349840233,2.20605419123,0.594951542707
C0204,train,0.0536842512079,-0.66747487128,1.62418393406,1.80694295882,0.559663165217
C0205,train,-0.881364971451,1.58907177017,0.537850460878,1.18668017086,0.708645694861
C0206,train,-1.08153125023,0.365527784139,0.0339810626664,0.4014404318,0.744675625041
C0207,train,-2.14911056398,-1.27543324166,-0.979284834607,-1.30806429318,0.936839901517
C0208,train,-0.189008717707,-0.0847285314238,1.62986920656,1.58653637486,0.584021569187
C0209,train,1.10131724126,-1.81614979525,2.70969449189,2.96665969111,0.748237103427
C0210,train,-1.0812125072,1.03120633865,0.842951488822,0.701335310586,0.744618251295
C0211,train,0.237772085765,-0.856209857357,1.32616541045,2.08493317643,0.592798975438
C0212,train,2.25191758727,-0.30558220154,6.89954790677,4.72167322188,0.955345165708
C0213,train,1.50782071258,-0.249258024534,3.88596201405,4.03646843162,0.821407728265
C0214,train,-2.28611875492,-1.12834264214,-2.04075772744,-1.4112619914,0.961501375886
C0215,train,1.83576619469,1.05093642443,4.30672134467,4.89134966039,0.880437915044
C0216,train,-0.62080305382,-0.036955930868,0.121777696527,0.830354224615,0.661744549688
C0217,train,1.50934009117,-0.302508607105,4.02873893679,4.01372822107,0.821681216411
C0218,train,1.83829673062,-1.2226709601,3.3636249331,3.87046097055,0.880893411511
C0219,train,0.402835798966,-1.14581922208,2.08778378159,2.26474026036,0.622510443814
C0220,train,0.76970384076,0.230946251085,3.16103839609,3.48136341513,0.688546691337
C0221,train,-2.14989801034,0.163495703944,0.417222264768,-0.661458898814,0.936981641861
C0222,train,-0.324459446855,0.0619201602139,1.82319153299,1.39232322619,0.608402700434
C0223,train,-2.48844735781,-0.81112904836,0.177871060205,-1.55926782204,0.997920524405
C0224,train,0.757672602742,0.791456037082,2.6590305964,3.71643575467,0.686381068494
C0225,train,0.0717897970869,0.490862102808,2.40424061859,2.36431969753,0.562922163476
C0226,train,-2.00479891862,-0.670158905823,-1.31710000583,-0.879377661706,0.910863805351
C0227,train,-1.63568188953,1.52804837544,-0.467013403276,0.436489282398,0.844422740115
C0228,train,-1.02592933004,-0.926572844399,-0.848962746079,-0.119209999726,0.734667279407
C0229,train,0.980287415301,-1.37369668257,3.51710791578,3.0317368485,0.726451734754
C0230,train,1.52417653676,-0.794772280285,4.51259324181,3.8041309875,0.824351776617
C0231,train,-0.0137473552983,0.131856980655,2.23975056046,2.0318419699,0.552474523954
C0232,train,-1.15019116514,1.09953967106,1.06297538179,0.660890094733,0.757034409724
C0233,train,0.806293877741,0.145950143989,4.92220781245,3.49422705323,0.695132897993
C0234,train,-1.9149030803,0.876113357878,0.265016880251,-0.0960657988995,0.894682554454
C0235,train,-1.43516825992,-0.368571141036,-1.63984026718,-0.25547513268,0.808330286786
C0236,train,1.37453136943,1.12152774732,4.35436468224,4.54378954459,0.797415646498
C0237,train,-2.35177535613,-1.35780643013,-1.76945865296,-1.60351010931,0.973319564104
C0238,train,0.662056385028,0.417705998425,2.89247395055,3.40576491622,0.669170149305
C0239,train,0.206877253158,0.216124337286,2.72626964286,2.50749906011,0.587237905568
C0240,train,0.198615443382,0.147233327053,1.60824324271,2.46037651701,0.585750779809
C0241,train,-2.16396269734,0.340413078901,-1.05814295572,-0.598261964384,0.939513285521
C0242,train,2.3846323238,-0.143679226814,4.07529701597,4.9743146967,0.979233818284
C0243,train,-1.68956461158,0.396072561095,-0.386871447599,-0.116565078498,0.854121630085
C0244,train,-1.70441309847,-0.30334231733,-0.921710724254,-0.443463123959,0.856794357725
C0245,train,-1.20640090018,-0.761709144704,-0.283033838055,-0.231520812125,0.767152162033
C0246,train,1.24803951354,-0.115133060942,3.50951435888,3.87592808094,0.774647112438
C0247,train,0.23155708271,0.998105075028,2.76449805166,2.90734812119,0.591680274888
C0248,train,0.0385198242142,-0.520480577198,2.35664687242,1.84280053354,0.556933568359
C0249,train,-0.341618598025,-0.0280130694899,2.64740372143,1.31973601742,0.611491347644
C0250,train,-1.38488465975,-1.47285247198,0.141872593281,-0.710616568284,0.799279238754
C0251,train,0.144308035921,-0.333501765801,2.03696768704,2.13734319898,0.575975446466
C0252,train,0.256683966487,0.396386915883,3.60971345549,2.68506581052,0.596203113968
C0253,train,1.44324394885,0.192817525348,4.1726477696,4.1830134475,0.809783910792
C0254,train,-1.9572311974,0.434077983663,-0.623038113301,-0.335330807569,0.902301615533
C0255,train,0.0680360964409,-0.533178868142,1.26347497599,1.89601584559,0.562246497359
C0256,train,0.163312892302,0.919841344215,2.70062877199,2.73882136586,0.579396320614
C0257,train,0.440629257951,-1.32433644315,2.81963393956,2.25239160166,0.629313266431
C0258,train,-2.30730860714,0.553024788232,-1.6874726587,-0.682803651134,0.965315549285
C0259,train,2.11473400207,0.815099290724,4.83844283501,5.0617295953,0.930652120372
C0260,train,-0.64600485755,0.30986915997,0.990701952301,0.94661730418,0.666280874359
C0261,train,0.824499575861,-0.0280062057663,2.61028485143,3.44077972876,0.698409923655
C0262,train,-1.3000648619,-0.411932715054,0.413109398222,-0.160077591018,0.784011675142
C0263,train,-1.0884271359,1.88159965143,1.33579205491,1.07635187735,0.745916884462
C0264,train,2.24591790133,-0.359920964694,5.50749597179,4.68958765367,0.954265222239
C0265,train,0.966964696654,-0.812594444685,4.10328125494,3.26851963524,0.724053645398
C0266,train,0.527768773758,-0.848949458471,3.17397493243,2.61789859755,0.644998379276
C0267,train,0.994871675315,0.0170569651411,3.9540190717,3.67455131858,0.729076901557
C0268,train,1.71892278636,1.62694720855,4.44886338763,5.05103661955,0.859406101544
C0269,train,0.550169084283,0.256325191415,3.95703705533,3.15299126445,0.649030435171
C0270,train,-2.2977781968,0.97369525878,0.363960053867,-0.480771759149,0.963600075424
C0271,train,-1.14006466104,-0.782101645647,0.224425142351,-0.175675211035,0.755211638987
C0272,train,-1.7781884331,-0.297434449321,-1.57132399672,-0.502411573407,0.870073917959
C0273,train,2.44723784993,-0.277192483363,5.26239139465,5.00635598243,0.990502812987
C0274,train,-2.43853666741,-0.183931817597,-2.6990361806,-1.20077960677,0.988936600133
C0275,train,-1.37864398129,0.943852781078,1.55648327306,0.382157787258,0.798155916632
C0276,train,-1.38421248761,0.564476546495,0.456201636044,0.20674688549,0.799158247769
C0277,train,-0.350047936804,0.759713111649,1.24455059848,1.65851648498,0.613008628625
C0278,train,-0.0792643302433,0.147378006999,2.35036056386,1.90799039436,0.564267579444
C0279,train,-0.390665759755,1.60315669445,3.38210946304,1.96322083163,0.620319836756
C0280,train,-1.21807142765,0.615162967779,-0.906922373065,0.377010436126,0.769252856977
C0281,train,1.86737490791,-0.125957989334,2.3694562617,4.38994927779,0.886127483424
C0282,train,-2.24671037969,-0.710469835798,-1.76774555376,-1.1722693293,0.954407868343
C0283,train,-0.224678876535,-2.46678863585,-0.51117148858,0.445078546201,0.590442197776
C0284,train,1.46554703766,-0.0665120111166,3.53741615973,4.08451969739,0.81379846678
C0285,train,-1.93029661928,0.0655942271155,0.131900119719,-0.475307971732,0.89745339147
C0286,train,0.65545505741,-0.20449937856,3.1149603057,3.11553812739,0.667981910334
C0287,train,-0.830263201484,-2.57795595799,-1.54558324421,-0.6212417503,0.699447376267
C0288,train,0.281763972027,-0.627968445218,2.69756061457,2.27213534689,0.600717514965
C0289,train,2.29496923309,0.840205264746,5.68456196381,5.29329560583,0.963094461956
C0290,train,2.09862038836,0.492870562463,5.18020499258,4.89879438163,0.927751669904
C0291,train,-1.69765894348,-1.07159364047,-0.638878744252,-0.783636161344,0.855578609826
C0292,train,-0.474861618595,0.0939256720775,1.51903292315,1.13348394078,0.635475091347
C0293,train,-2.48066969437,0.691823127609,0.265991308512,-0.870865696363,0.996520544986
C0294,train,-1.01150585533,-0.11481054344,0.470649446364,0.262382674631,0.73207105396
C0295,train,1.11221237122,-1.32258007143,3.79942789999,3.20010109611,0.750198226819
C0296,train,-0.736248212415,-0.658409089906,0.808156132269,0.374416676007,0.682524678235
C0297,train,2.38057880914,1.147130457,4.68212897214,5.54937572475,0.978504185645
C0298,train,-1.56992198754,-1.24271303394,0.216746083168,-0.757636251117,0.832585957758
C0299,train,1.3138133265,0.126164821247,3.39909971295,4.04360323778,0.786486398769
C0300,train,2.25085838349,1.37375009587,6.3830843717,5.47602211076,0.955154509028
C0301,train,-0.0216999897203,0.671250966894,1.74861058069,2.2586670426,0.55390599815
C0302,train,-1.66970133048,-1.16256097278,-1.21930737539,-0.801777545168,0.850546239487
C0303,train,-0.259105694721,0.973448672592,2.48485170584,1.92670578406,0.59663902505
C0304,train,1.99796757092,-0.148237568388,3.43097971093,4.50420590901,0.909634162765
C0305,train,0.981027192397,1.11717019112,4.38462527808,4.15349366405,0.726584894631
C0306,train,1.41083379254,0.619021144508,3.29019257584,4.34807545422,0.803950082658
C0307,train,-0.0114092102057,-0.653886968327,1.0897571115,1.68293303788,0.552053657837
C0308,train,-1.175772275,-1.55447357872,-0.804848722065,-0.558710434143,0.761639009499
C0309,train,-0.195558286298,0.120821196627,0.684380905616,1.66622166586,0.585200491534
C0310,train,-0.853650740218,-0.427350092057,1.1670539777,0.315372133345,0.703657133239
C0311,train,-1.42420172713,1.21214708033,-0.54623956468,0.464881729234,0.806356310884
C0312,train,-0.639709109376,-0.192922524262,0.972551175471,0.730237443164,0.665147639688
C0313,train,-0.396368550158,-1.43142153242,0.59548361892,0.587261208878,0.621346339029
C0314,train,0.985816261402,2.10707534459,5.43590560383,4.60454718362,0.727446927052
C0315,train,-2.08085753184,0.653828929001,-0.749612277801,-0.363325902274,0.924554355731
C0316,train,-2.25969984331,0.239872371903,-0.85486095111,-0.761206625164,0.956745971796
C0317,train,1.95828991867,-0.547347237739,4.06536882122,4.28538755343,0.90249218536
C0318,train,1.3745281925,-0.49086846006,5.13404976574,3.81820856475,0.79741507465
C0319,train,-0.704100589189,-0.239557383725,1.46007238339,0.61041520094,0.676738106054
C0320,train,2.21362518717,-0.845570186528,3.81283506422,4.43068187611,0.948452533691
C0321,train,-0.501813578722,0.677673104472,1.25550956913,1.34938632478,0.64032644417
C0322,train,-0.649500629241,-1.0138769372,-0.974279707355,0.345467334511,0.666910113263
C0323,train,-0.776011860428,1.71870617211,1.49722544725,1.38705403291,0.689682134877
C0324,train,-1.35958418034,0.998286163771,1.09588833995,0.42281906691,0.794725152462
C0325,train,1.06320459021,1.17230444235,3.86819122593,4.27089662783,0.741376826238
C0326,train,-1.23110188089,0.498944262719,0.420207703447,0.312486967302,0.771598338561
C0327,train,-2.31070750445,-1.27190371859,-1.34315714074,-1.50858776315,0.9659273508
