obs_id,domain,x1,x2,true_mean,y
CS0096,development,-1.70239098152,-0.0727593651139,1.68252927509,2.33610868934
CS0097,development,-0.668253031125,0.336406563326,3.25980606176,2.50227599055
CS0098,development,1.88989716915,1.32468739278,7.19016946696,6.29233244379
CS0099,development,0.552605245904,0.741704422194,5.21516518518,6.05529127046
CS0100,development,0.950966956502,0.909093917547,5.81102121195,5.19110800132
CS0101,development,1.51233172375,-1.43451915069,9.74608642832,10.6428458891
CS0102,development,0.682706628935,0.447692395528,5.82818238324,5.55895499079
CS0103,development,0.778276651838,-0.0519229686263,6.61886086603,5.96904721493
CS0104,development,0.814023889905,-1.22674926894,8.10014690253,8.30384368857
CS0105,development,-0.118364257825,0.658902558373,3.9725884143,3.25125221708
CS0106,development,0.0502088821809,0.269475071582,4.77704767846,2.85148742924
CS0107,development,-2.5211993183,0.164702776475,-0.240041968365,-1.7501473948
CS0108,development,-0.524561275968,-0.0878578532004,4.0563068719,2.60009179815
CS0109,development,-0.740474398994,0.484183890473,2.93803053344,2.63856149642
CS0110,development,-1.35301331119,-0.926242077217,3.40546387027,3.90798573096
CS0111,development,0.014013345993,-1.58959086532,6.93553573037,7.17516997989
CS0112,development,-0.831166870592,1.4636441617,1.58129326477,2.34854337647
CS0113,development,0.703079480659,1.23164420686,4.92818591309,6.16817244412
CS0114,development,-0.923177983247,-0.00554579738917,3.16029899037,2.99295374186
CS0115,development,-1.50868422243,1.16778851076,0.581285342219,1.33803024798
CS0116,development,-0.178676325079,0.832328493319,3.64385315786,3.44818826973
CS0117,development,-1.75505140899,-1.51109463228,3.30321074075,2.73971845383
CS0118,development,-0.202008756083,-0.105923561001,4.72309076103,5.16706123237
CS0119,development,1.14137920799,-0.727697067013,8.1559948964,9.26173970205
CS0120,development,0.02419563975,-0.422619286376,5.55553442315,5.40723531423
CS0121,development,0.357151779618,0.471008305946,5.1490935921,5.69398458565
CS0122,development,-1.24635125589,-0.265410216337,2.82578974782,2.80509474699
CS0123,development,-1.43234612606,0.4099309858,1.64339056492,3.54741571932
CS0124,development,0.466149966284,-0.49460047939,6.52582050784,6.56744781054
CS0125,development,-0.861080437022,-1.7425829649,5.36893868383,6.77922498416
CS0126,development,-0.104231075258,-0.431706605663,5.30958577628,5.73028533355
CS0127,development,-1.49149992853,1.4175062146,0.315992685423,1.09516269895
CS0128,development,-0.394728940841,0.501754512686,3.60843670309,3.18152902974
CS0129,development,-1.14119649788,0.636818057931,1.95342533472,2.40671182564
CS0130,development,-2.56567523727,0.635450858626,-0.893891504882,-0.214554728608
CS0131,development,0.994782099672,0.834723906841,5.98789551113,4.99108105412
CS0132,development,1.08810692826,0.624036974853,6.42736948669,7.66524813613
CS0133,development,-0.376396150225,-0.894970495796,5.32117229451,4.37758627339
CS0134,development,-0.600806703391,0.0789619282611,3.70363227931,3.39019573354
CS0135,development,0.133819664782,-0.459630604115,5.8191960545,7.67508293814
CS0136,development,-0.875340509684,0.81893947878,2.2665916061,3.42626797038
CS0137,development,0.502263691094,-0.565770449971,6.68345192215,7.0751548286
CS0138,development,-0.847928596812,0.302290570975,2.94139412121,2.32279702111
CS0139,development,0.915366322661,-0.292074361968,7.18122187968,7.66973712012
CS0140,development,0.164649439239,0.231981141281,5.05092150894,4.42335620149
CS0141,development,-0.226995106521,-0.625251611797,5.29631172111,5.04008879846
CS0142,development,-0.0719523752939,0.354666097775,4.43049593208,6.23525273397
CS0143,development,-1.6221356806,0.257984240731,1.44614754993,1.71914914465
CS0144,development,-0.298371097306,2.96424729855,0.846161047123,1.49371298205
CS0145,development,-0.0794841757496,0.71375361759,3.98452730739,3.18079347689
CS0146,development,1.05483313635,1.41038562113,5.41720352735,4.67211575525
CS0147,development,2.55432630371,0.46701984281,9.54822879605,9.47431095286
CS0148,development,0.100398977252,0.217454505817,4.93985254752,3.73996322213
CS0149,development,-0.728161233172,-1.65243380476,5.52659809937,6.84687116425
CS0150,development,-0.235020622536,0.515166089747,3.91175944723,4.73375519042
CS0151,development,1.89215030075,0.724489215042,7.91491354345,8.76968145306
CS0152,development,1.08096013381,-0.324461727694,7.55127434086,8.22208494652
CS0153,development,1.37299773277,2.03215472693,5.30740979322,4.72130783546
CS0154,development,-1.89484325156,0.703552011123,0.36605108353,0.349743319771
CS0155,development,-0.0487371536606,0.475239936455,4.33223776893,3.96342064609
CS0156,development,0.44958563941,0.77619920966,4.96773222723,7.069990992
CS0157,development,-0.2532875809,-0.129383971213,4.64868560366,3.18075518886
CS0158,development,-0.691549301775,2.26973725193,0.89321669414,1.61834398529
CS0159,development,0.860728194399,0.127832609651,6.56805725722,6.90208466379
CS0160,development,1.00036961321,-1.46286280029,8.75617458676,7.53219296672
CS0161,development,-0.314735045885,0.0814749262207,4.27275999677,5.47990636121
CS0162,development,0.264310517323,-0.861371698426,6.56226707276,7.36417358947
CS0163,development,-0.0336333868377,-0.999601424323,6.13225493551,5.85239260306
CS0164,development,-2.65300002235,0.5861471267,-1.00937659673,-1.72640063616
CS0165,development,0.174548052551,-0.410807597006,5.84206522151,5.53460566906
CS0166,development,1.67923094724,1.11732966644,7.01766629476,7.51543317206
CS0167,development,-0.101908948366,0.397924726763,4.31867243115,4.19783618746
CS0168,development,-0.192606379965,1.34521709002,3.00052673205,2.96636585349
CS0169,development,0.539711162136,-0.818652224965,7.06180499423,7.42874256434
CS0170,development,0.0687116736419,1.11839631304,3.79534777164,3.66601453244
CS0171,development,0.660820063441,-0.264123630343,6.63858848329,6.88315656196
CS0172,development,-0.239464620866,-0.369301774067,4.96423288715,6.17867606567
CS0173,development,-0.677600256002,1.01623637868,2.42531583358,2.40812769996
CS0174,development,0.768695016694,0.348972764248,6.11862271629,5.33051182168
CS0175,development,0.782064950929,1.52883536459,4.72952746434,5.92714520196
CS0176,development,0.465620763504,0.799017007184,4.97242111839,6.03752937236
CS0177,development,-1.55576391599,-1.20545062574,3.33501291892,3.27748277157
CS0178,development,0.395510635209,-0.422839587648,6.2984287756,6.24748501673
CS0179,development,1.09394426662,0.268327376243,6.86589568174,6.86491944973
CS0180,development,-2.97195785309,-0.266151439685,-0.624533978567,-0.361009147004
CS0181,development,-0.163937540437,0.6697225159,3.86845790005,5.65139805708
CS0182,development,0.518468706717,-0.551174443686,6.69834674586,7.18874115452
CS0183,development,-1.08342424908,0.829842369042,1.83734065899,3.88568009506
CS0184,development,0.0111476435529,0.36847111592,4.580129948,4.05332510549
CS0185,development,0.700377945172,1.5500045721,4.54075040383,4.85740305669
CS0186,development,-0.179231668699,0.473125904714,4.07378557695,4.26008244812
CS0187,development,0.490958892488,-0.321349256104,6.3675368923,7.21472114777
CS0188,development,-0.686355445712,1.09901446263,2.30847175342,1.832166533
CS0189,development,-0.798607811593,0.125753776821,3.25187984463,4.53751723573
CS0190,development,0.608972246211,-0.124815273015,6.36772282004,7.7039710179
CS0191,development,-0.455510781986,1.17694593374,2.67664331554,2.5491092452
CS0192,development,-0.619061636985,1.3963368376,2.08627252091,3.42294800684
CS0193,development,1.31977846055,0.710401432936,6.78707520159,6.23728253586
CS0194,development,0.0719678472477,-1.33390958703,6.74462719893,6.19677100845
CS0195,development,1.13608798731,0.133636261504,7.11181246081,6.72253011476
CS0196,development,-0.0813783257534,1.20436569133,3.39200451889,3.57229411066
CS0197,development,2.01439717225,1.03006400814,7.79271753473,6.47344378878
CS0198,development,-1.07533315341,-0.00531681707372,2.85571387367,3.03536248228
CS0199,development,1.31903702627,0.810566739372,6.66539396528,7.1921531226
CS0200,development,-1.2385505687,-0.558952406768,3.19364175073,3.44773916753
CS0201,development,0.464497503709,0.54429364561,5.27584263269,6.18307432731
CS0202,development,-1.9167801893,-0.370400754249,1.61092052651,2.14312694134
CS0203,development,-0.350837600363,-0.587152041851,5.0029072495,4.76860845289
CS0204,development,0.179219291735,-1.18589198164,6.78150896144,6.71318427604
CS0205,development,-0.321741141278,-0.144100133172,4.52943787725,4.45903001004
CS0206,development,-1.15281067901,1.86813773244,0.452613363041,-0.862621914088
CS0207,development,0.428591497533,2.03037491956,3.4207330916,3.82133650533
CS0208,development,0.822131116233,1.20319383501,5.20042963045,5.26009451149
CS0209,development,-0.26070666541,0.125876109788,4.32753533744,3.83221242336
CS0210,development,-0.385653411935,-0.559432500491,4.90001217672,5.88994020895
CS0211,development,-1.19794473116,0.11870515207,2.4616643552,2.37741042056
CS0212,development,0.410521113031,0.504519058572,5.21561935578,5.01659720271
CS0213,development,-2.3383934462,1.20373110133,-1.12126421399,-1.36567935891
CS0214,development,0.75314522804,0.882689639279,5.44706288894,4.76276081153
CS0215,development,1.09775931738,-1.04171537056,8.44557707944,7.90839941013
CS0216,development,0.753895720881,0.810108213382,5.5356615857,5.22938136178
CS0217,development,0.772459334151,1.79282710648,4.39352614052,2.26369926789
CS0218,development,0.447035032225,-0.357221123396,6.32273541252,6.57122333839
CS0219,development,0.908640213736,0.914008352789,5.72047040412,7.13678701419
CS0220,development,0.755597852215,-0.715920238062,7.37029999011,7.76176503837
CS0221,development,-1.77628149256,-0.160327760652,1.63983032767,1.68365519989
CS0222,development,0.505807691554,-1.30598951659,7.57880280301,7.10726687305
CS0223,development,0.594515825209,0.134111581112,6.02809775308,5.9725822247
CS0224,development,1.07836201274,-0.998131382611,8.35448168461,8.04148047582
CS0225,development,1.26792111717,-0.0370769709821,7.58033459952,8.2335801066
CS0226,development,2.31059564672,-0.426844938513,10.1334052197,9.44499173582
CS0227,development,-1.5122893163,0.96337596456,0.819370209928,1.62435840445
CS0228,development,-0.592007447843,-0.651795372531,4.59813955135,5.30185716743
CS0229,development,0.519218380243,-0.0884182682122,6.14453868234,5.71825864772
CS0230,development,-1.81900242841,1.1935510441,-0.0702661097438,-0.977853315015
CS0231,development,0.195747675685,1.94784566561,3.05408055264,3.43123611028
CS0232,development,-1.88497775445,0.364073042595,0.793156839986,1.52364636658
CS0233,development,0.273867162906,-1.03569882565,6.79057291659,7.96377590126
CS0234,development,0.180079229304,1.4595008603,3.60875742625,3.10269216879
CS0235,development,-1.12354977466,0.141517253729,2.5830797462,2.66398374982
CS0236,development,0.103804407354,-1.57306286805,7.09528425637,8.08459406062
CS0237,development,-0.414020651628,0.394649151581,3.69837971485,3.47225670673
CS0238,development,1.12200118632,-1.35244939739,8.86694164952,9.24253561848
CS0239,development,0.499618041919,1.10157159196,4.67735017349,4.69212870271
CS0240,development,1.2407340242,-1.50193748228,9.28379302715,7.77020323983
CS0241,development,-0.467130103997,-0.00908948551325,4.07664717462,3.39579010304
CS0242,development,0.3024441515,-0.0333232655662,5.64487622168,5.96845222306
CS0243,development,0.35110013207,0.58602482796,4.99897047059,5.07155100303
CS0244,development,1.61671769052,-1.538531468,10.0796731426,9.53251521535
CS0245,development,1.18393859209,-0.545621998586,8.02262358248,6.56881425444
CS0246,development,0.857438254863,1.24542958728,5.22036100498,4.20086406685
CS0247,development,-0.709109492896,-0.624818593175,4.33156332602,3.80834062337
CS0248,development,0.564307596763,-0.605136497105,6.85477899005,7.39632421418
CS0249,development,0.650261078234,0.28203190809,5.96208386676,7.16603535948
CS0250,development,0.76138060104,0.524074248621,5.89387210374,6.3582736302
CS0251,development,2.16263093187,0.834470098266,8.32389774583,9.64073459807
CS0252,development,1.0046642296,0.323318027964,6.62134682565,6.93340155721
CS0253,development,-0.541516735161,-1.24055514348,5.40563270185,5.01543281542
CS0254,development,-0.0630965423639,0.468774069731,4.3112780316,3.86493067962
CS0255,development,-0.98575551102,-0.524243574716,3.65758126762,4.68573058024
CS0256,development,-0.203533070903,0.572774517826,3.9056044368,3.33254434487
CS0257,development,-0.919413376382,-2.92224183115,6.66786344461,8.03317102454
CS0258,development,1.21736337559,1.89509322775,5.16061487788,4.58950073331
CS0259,development,-0.621279108461,-0.0109057779671,3.77052871664,4.13192047864
CS0260,development,0.202047484686,-0.382405826121,5.86298196072,5.70788112523
CS0261,development,0.681445342568,-0.0120669069913,6.37737097353,7.47543234622
CS0262,development,-0.666938768771,-1.09319374161,4.97795495239,6.89988988484
CS0263,development,0.431061886844,0.508457495588,5.25197477898,5.02824960523
CS0264,development,0.644726375556,0.112360472786,6.15462018377,6.58090360496
CS0265,development,-0.0460374308324,-0.211624359916,5.16187437023,5.64993104675
CS0266,development,-0.333121646641,-0.0655717155872,4.41244276542,5.00980010751
CS0267,development,-1.53870369048,-0.36876687678,2.36511287117,2.3854593918
CS0268,development,0.909387554982,-1.79004935557,8.96683433664,8.476183347
CS0269,development,-1.18708131641,1.21621437898,1.1663801124,0.366538693365
CS0270,development,-2.0730415912,0.962503741906,-0.301087672681,-0.414840428011
CS0271,development,0.23429127267,-2.52381416082,8.49715953833,8.38507295441
CS0272,development,1.88434586821,-1.61715917288,10.7092827439,10.7271097047
CS0273,development,-1.28986477648,-0.0428028272819,2.47163383978,2.52736307395
CS0274,development,-0.281477446717,1.35526494567,2.81072717177,2.97058939575
CS0275,development,-1.07953562407,0.657627341439,2.05177594213,1.42400316612
CS0276,development,-0.484557469103,-1.61383899709,5.96749185831,5.51879889626
CS0277,development,0.362589981581,1.78456782086,3.58369857812,4.73460007917
CS0278,development,0.385820640635,-1.57289996895,7.65912124401,7.23858603034
CS0279,development,-1.97357451474,0.277296448536,0.720095232283,0.818112575724
CS0280,development,-0.717287123015,0.413258682021,3.06951533555,3.31063649205
CS0281,development,1.77512183891,-1.91906593442,10.8531227991,11.2356656306
CS0282,development,-1.26042869088,0.513902581488,1.86245952046,2.16695682206
CS0283,development,0.610043092044,0.31273568999,5.8448033561,5.46544124156
CS0284,development,-1.15875359681,0.251787311328,2.38034803279,1.95234932994
CS0285,development,0.360536044949,0.21910432067,5.45814690509,4.6672161634
CS0286,development,-0.296528275031,0.234169027696,4.1259406167,4.48195281034
CS0287,development,0.920216257004,-2.70461726031,10.0859732264,11.1352276325
CS0288,development,-0.522550638404,-0.129740397591,4.1105872003,4.00111888322
CS0289,development,-1.02017359514,0.349217120605,2.540592265,2.47183136577
CS0290,development,1.46144622707,0.414925803207,7.4249814903,6.04726848664
CS0291,development,-0.387318241041,0.191830885944,3.99516645479,3.7674649742
CS0292,development,-0.58596191707,-0.0674874547797,3.9090611116,4.11752801183
CS0293,development,0.564436345197,0.348051062736,5.71121141511,6.66402192286
CS0294,development,1.66446142527,0.926796517577,7.21676702944,7.91781119878
CS0295,development,-0.331158836602,-0.793244393011,5.28957559841,6.68354767873
CS0296,development,1.33878637581,-0.475015795773,8.24759170655,8.72160740512
CS0297,development,0.42143800975,0.308419878324,5.47277216551,5.42415326237
CS0298,development,0.06235121227,0.948048817071,3.98704384405,3.52064313163
CS0299,development,-0.631900347674,-0.947299171678,4.87295831067,4.6797752766
CS0300,development,-0.410909970693,-0.319550667432,4.56164085953,5.20513454073
CS0301,development,-1.51179662828,1.43907341697,0.249518643081,0.387608339894
CS0302,development,-0.130358468242,-0.421339399934,5.24489034344,6.08357862566
CS0303,development,0.230380483692,-0.156084475976,5.64806233856,6.45997470497
CS0304,development,0.821861786524,-0.145309720541,6.8180952377,8.27888303396
CS0305,development,0.521780191508,0.675376391806,5.23310871285,4.29583177445
CS0306,development,1.03127070309,1.01209945782,5.84802205679,4.86599232951
CS0307,development,-0.221100157192,0.101006750054,4.43659158555,3.63145655707
CS0308,development,1.29818981891,0.806406277409,6.62869210493,6.72243445458
CS0309,development,-1.10683577435,0.575059803937,2.09625668657,2.58749461127
CS0310,development,-0.919576865892,0.284501735333,2.81944418582,2.66796755236
CS0311,development,1.5698913821,-1.03464286033,9.38135419659,9.13306456258
CS0312,development,-1.10545502361,0.387030669384,2.32465314952,2.17722529794
CS0313,development,0.460483970156,0.79797688445,4.96339567897,5.50418960691
CS0314,development,1.76060284709,0.0400302033311,8.47316945018,10.0416206943
CS0315,development,-0.137257677303,1.35336516088,3.10144645234,3.43991229943
CS0316,development,0.820417417587,0.341318112422,6.23125310027,6.56753105621
CS0317,development,-0.00022717529698,0.240450202857,4.71100540598,2.5691238135
CS0318,development,0.495062258109,1.04398322542,4.73734464571,6.13262733689
CS0319,development,-0.914451058015,2.21519415527,0.512864897642,2.63606276089
CS0320,development,-0.428502367303,-0.265738328198,4.46188125923,4.90937032604
CS0321,development,-0.330031085418,0.571146268457,3.65456230701,2.65798058452
CS0322,development,-0.36184415499,-0.0815646535243,4.37418927425,6.48857982963
CS0323,development,0.49674284456,2.20846616638,3.34332628947,3.65227861374
CS0324,development,0.177142154784,0.317609756148,4.97315260219,5.89379928805
CS0325,development,-0.31411430085,-1.60440936734,6.2970626391,7.03939823275
CS0326,development,2.06853072621,2.21291407247,6.48156456546,6.1522899855
CS0327,development,-0.356767946747,-0.509098338267,4.89738211243,3.95761577308
CS0328,development,-0.429250638642,0.914610273248,3.04396639482,2.73928163128
CS0329,development,-0.793744722433,1.01296945041,2.19694721464,1.57887703089
CS0330,development,-0.853403231175,0.635039335391,2.53114633518,3.29852036932
CS0331,development,0.339193759708,-1.04942425626,6.93769662693,8.25514910492
CS0332,development,0.359934554974,0.401656571571,5.23788122406,5.39187340098
CS0333,development,-0.332613302838,1.17312788463,2.92701993276,3.01525164277
CS0334,development,0.567137985663,0.20721129004,5.88562242328,4.40331697922
CS0335,development,0.122632411063,-0.576421896101,5.93697109745,7.00506913557
CS0336,development,0.490412138618,0.903975019347,4.89605425402,5.67000770106
CS0337,development,-0.944926692084,0.122918944092,2.96264388292,2.76625541129
CS0338,development,-0.153204770467,1.08115036211,3.39621002454,3.55469390768
CS0339,development,-1.27969673556,-0.912004060755,3.53501140178,3.91758864517
CS0340,development,0.934875319663,-0.263307693873,7.18571987197,8.0082318688
CS0341,development,-0.673327092194,-0.894732919039,4.72702531846,4.04696918437
CS0342,development,-0.0690079470487,-1.10206400273,6.18446090918,6.73218724822
CS0343,development,-1.28158509012,0.114371187244,2.29958439507,2.46677381876
CS0344,development,1.3627628336,-0.200666338966,7.96632527395,7.7046329814
CS0345,development,-2.01057231121,0.197294974835,0.742101407778,0.684576259465
CS0346,development,-0.732724662255,1.91517609342,1.23633936339,1.1640834074
CS0347,development,-0.603173756211,1.04414111805,2.54068314592,2.94319768573
CS0348,development,0.524057857355,1.8858580472,3.78508605807,4.5519072612
CS0349,development,0.210122465595,1.50283040959,3.61684843968,4.1443503976
CS0350,development,-0.346778643255,-0.297785510523,4.66378532612,4.51655515269
CS0351,development,-0.93745795051,-1.17535670714,4.53551214755,3.7770068813
CS0352,development,1.4693407822,-1.56640789101,9.81837103361,11.0688840635
CS0353,development,0.716933497472,0.877300025215,5.38110696469,5.59150797516
CS0354,development,0.0175466735429,-0.418186558072,5.53691721677,5.13176855847
CS0355,development,0.659538859589,0.711942742331,5.46474642838,5.48233483172
CS0356,development,-0.574950519366,0.94886595835,2.71145981125,2.47733669532
CS0357,development,-0.0859754625062,-0.206389514405,5.07571649227,5.6844852153
CS0358,development,0.55573332737,0.256560616999,5.80359391434,6.92795826267
CS0359,development,-0.257798884519,1.45004581456,2.74434725349,2.27462449251
CS0360,development,0.444995213831,0.867054442586,4.84952509656,5.1682372391
CS0361,development,0.309511062683,0.385090865692,5.15691308654,5.973614311
CS0362,development,0.469429652189,0.67137685586,5.13320707735,3.69953098022
CS0363,development,-0.05327660656,-0.519704714778,5.51709244461,4.44639295057
CS0364,development,-0.889175656537,-0.328465312407,3.61580706182,3.55926034371
CS0365,development,-1.58292776916,-0.478577075592,2.4084369524,3.3705164261
CS0366,development,0.803179151369,-0.820584688323,7.59105992873,8.4631583489
CS0367,development,0.254450713663,0.232354239507,5.23007633992,5.48850252662
CS0368,development,-3.89882754034,0.100276262539,-2.91798659573,-2.26780706287
CS0369,development,-0.0772899947754,-1.06943477542,6.12874174095,7.4327793459
CS0370,development,0.552398609016,1.26140722535,4.59110854762,5.61874661862
CS0371,development,0.142587604601,1.18770998374,3.85992322872,3.77309039125
CS0372,development,0.259800222715,-0.656693426683,6.30763255745,7.51606214315
CS0373,development,0.359182856919,-0.540211969978,6.36662007781,8.3392918788
CS0374,development,-1.08185168677,2.03815352425,0.390512397362,-0.634455386158
CS0375,development,2.00078512891,-2.33392327028,11.8022781821,11.9349567201
CS0376,development,-0.74836954679,1.59605600026,1.58799370611,0.66325425322
CS0377,development,1.27323751754,-0.991422902193,8.73618251772,7.93855341832
CS0378,development,-0.795680940515,-0.291036516805,3.75788193914,4.04799670847
CS0379,development,0.416414596085,0.680731026008,5.01595196096,6.55089704676
CS0380,development,0.396849456137,-1.06955572317,7.07716578008,6.8603936395
CS0381,development,1.13474223457,2.21160921335,4.61555341313,4.24846688757
CS0382,development,-0.334642610945,0.726267281772,3.45919403998,3.87789154904
CS0383,development,1.68785840586,-0.681322922121,9.19330431826,8.84071688639
CS0384,development,-1.21640953398,-2.44559197918,5.50189130705,5.42935442343
CS0385,development,-2.67582574091,-0.0271162677137,-0.319111960564,0.798038842779
CS0386,development,-1.34942988954,-0.718205787115,3.16298716546,3.19127132613
